id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
1914,User1914,42,Male,Tablet,Bottom,Shopping,Night,1.0
3641,User3641,49,Female,Tablet,Top,News,Morning,1.0
1194,User1194,47,Non-Binary,Mobile,Top,Education,Night,0.0
5346,User5346,45,Non-Binary,Tablet,Side,News,Morning,1.0
5503,User5503,52,Non-Binary,Mobile,Side,Social Media,Morning,0.0
9334,User9334,34,Male,Desktop,Bottom,Education,Morning,0.0
670,User670,22,Non-Binary,Desktop,Top,Shopping,Afternoon,1.0
5980,User5980,62,Female,Desktop,Side,Entertainment,Morning,1.0
1273,User1273,34,Non-Binary,Mobile,Bottom,Social Media,Morning,1.0
1529,User1529,20,Female,Mobile,Top,Entertainment,Afternoon,1.0
393,User393,36,Non-Binary,Desktop,Bottom,Shopping,Morning,1.0
5030,User5030,54,Non-Binary,Tablet,Top,Shopping,Morning,1.0
8115,User8115,20,Female,Mobile,Top,Social Media,Afternoon,1.0
1539,User1539,43,Non-Binary,Mobile,Bottom,Education,Evening,1.0
8810,User8810,25,Male,Mobile,Side,Education,Evening,0.0
9381,User9381,58,Male,Tablet,Bottom,Entertainment,Night,0.0
826,User826,47,Male,Desktop,Bottom,Entertainment,Morning,0.0
9855,User9855,43,Male,Desktop,Bottom,News,Morning,1.0
9418,User9418,20,Male,Tablet,Side,News,Night,1.0
9894,User9894,35,Female,Mobile,Top,News,Afternoon,1.0
6462,User6462,36,Female,Tablet,Side,Education,Evening,1.0
8976,User8976,36,Male,Tablet,Side,Social Media,Morning,0.0
2198,User2198,43,Non-Binary,Desktop,Bottom,News,Afternoon,0.0
3044,User3044,34,Female,Mobile,Top,News,Morning,1.0
7777,User7777,40,Female,Desktop,Bottom,Entertainment,Evening,0.0
250,User250,46,Male,Mobile,Bottom,News,Afternoon,1.0
8226,User8226,47,Male,Tablet,Top,News,Morning,1.0
9736,User9736,46,Female,Desktop,Bottom,Education,Evening,1.0
4620,User4620,41,Male,Mobile,Side,Entertainment,Night,1.0
6086,User6086,24,Male,Desktop,Bottom,Entertainment,Morning,1.0
6620,User6620,52,Female,Tablet,Top,Education,Morning,1.0
672,User672,45,Female,Desktop,Top,Shopping,Afternoon,0.0
9855,User9855,45,Non-Binary,Desktop,Bottom,News,Morning,1.0
2337,User2337,40,Male,Desktop,Top,Entertainment,Evening,1.0
5629,User5629,39,Female,Tablet,Top,Education,Night,1.0
1555,User1555,41,Male,Desktop,Top,Entertainment,Night,0.0
156,User156,36,Non-Binary,Desktop,Bottom,Shopping,Morning,0.0
7466,User7466,47,Male,Mobile,Bottom,Shopping,Afternoon,1.0
3157,User3157,43,Male,Desktop,Top,Shopping,Night,0.0
7588,User7588,38,Male,Desktop,Top,News,Afternoon,0.0
2067,User2067,19,Male,Mobile,Side,Entertainment,Evening,0.0
5418,User5418,34,Male,Mobile,Top,News,Evening,1.0
8174,User8174,20,Female,Mobile,Bottom,Entertainment,Afternoon,1.0
9266,User9266,38,Non-Binary,Desktop,Bottom,Shopping,Afternoon,1.0
3804,User3804,32,Male,Mobile,Top,Education,Morning,0.0
9992,User9992,36,Male,Desktop,Side,Shopping,Evening,1.0
3530,User3530,30,Non-Binary,Mobile,Bottom,Shopping,Evening,0.0
2973,User2973,27,Non-Binary,Tablet,Bottom,Shopping,Night,1.0
373,User373,34,Female,Mobile,Top,Education,Afternoon,1.0
5699,User5699,19,Non-Binary,Tablet,Top,Shopping,Evening,1.0
5066,User5066,46,Non-Binary,Mobile,Side,News,Morning,1.0
2617,User2617,39,Male,Desktop,Bottom,Shopping,Evening,0.0
9611,User9611,41,Male,Desktop,Side,Entertainment,Afternoon,1.0
9966,User9966,28,Male,Mobile,Top,News,Afternoon,1.0
423,User423,35,Male,Tablet,Top,Social Media,Morning,0.0
4348,User4348,62,Female,Desktop,Top,Shopping,Afternoon,1.0
7063,User7063,51,Female,Mobile,Top,News,Evening,0.0
2023,User2023,19,Non-Binary,Desktop,Top,News,Morning,1.0
9894,User9894,28,Female,Mobile,Top,News,Afternoon,1.0
7248,User7248,29,Non-Binary,Mobile,Top,Social Media,Evening,1.0
6188,User6188,20,Male,Desktop,Bottom,Shopping,Morning,1.0
9842,User9842,43,Non-Binary,Mobile,Top,Shopping,Afternoon,1.0
775,User775,45,Female,Mobile,Top,Shopping,Evening,1.0
6771,User6771,40,Female,Desktop,Side,News,Morning,1.0
7266,User7266,36,Female,Tablet,Side,Education,Morning,1.0
665,User665,45,Female,Desktop,Side,Education,Evening,0.0
1122,User1122,49,Non-Binary,Tablet,Top,Shopping,Morning,1.0
4462,User4462,32,Non-Binary,Tablet,Side,Entertainment,Afternoon,1.0
6520,User6520,29,Female,Desktop,Side,Education,Evening,0.0
1269,User1269,36,Male,Mobile,Bottom,Social Media,Night,0.0
6724,User6724,21,Female,Tablet,Top,Shopping,Evening,1.0
1677,User1677,38,Non-Binary,Desktop,Bottom,News,Night,0.0
8459,User8459,38,Male,Tablet,Bottom,Entertainment,Morning,1.0
7993,User7993,34,Non-Binary,Mobile,Bottom,Social Media,Morning,1.0
2931,User2931,52,Non-Binary,Tablet,Top,Social Media,Evening,0.0
6251,User6251,44,Non-Binary,Mobile,Side,News,Morning,1.0
6487,User6487,19,Male,Tablet,Side,Education,Morning,1.0
8069,User8069,56,Male,Tablet,Bottom,Social Media,Evening,0.0
487,User487,28,Male,Mobile,Side,Education,Afternoon,1.0
741,User741,29,Non-Binary,Mobile,Top,News,Night,0.0
4871,User4871,58,Female,Desktop,Side,Shopping,Night,1.0
9412,User9412,34,Non-Binary,Mobile,Bottom,Social Media,Morning,1.0
3850,User3850,46,Female,Mobile,Top,News,Afternoon,0.0
1148,User1148,28,Female,Mobile,Top,Education,Afternoon,1.0
3553,User3553,50,Male,Mobile,Bottom,Shopping,Evening,0.0
4976,User4976,34,Female,Mobile,Bottom,Entertainment,Afternoon,1.0
2804,User2804,37,Female,Tablet,Bottom,Education,Evening,1.0
6074,User6074,35,Male,Mobile,Bottom,Shopping,Afternoon,1.0
5100,User5100,42,Non-Binary,Mobile,Side,Shopping,Morning,1.0
9070,User9070,38,Non-Binary,Tablet,Bottom,Shopping,Morning,1.0
1840,User1840,48,Non-Binary,Desktop,Top,Social Media,Night,0.0
8253,User8253,57,Non-Binary,Desktop,Bottom,Entertainment,Night,1.0
2352,User2352,28,Male,Tablet,Bottom,Education,Morning,0.0
7291,User7291,34,Female,Mobile,Side,Shopping,Evening,0.0
986,User986,46,Male,Mobile,Top,Education,Afternoon,0.0
5082,User5082,44,Female,Mobile,Top,Shopping,Afternoon,1.0
250,User250,46,Non-Binary,Mobile,Bottom,News,Afternoon,1.0
5053,User5053,61,Female,Desktop,Side,Entertainment,Morning,1.0
9070,User9070,38,Non-Binary,Tablet,Bottom,Education,Morning,1.0
8496,User8496,31,Male,Desktop,Top,News,Afternoon,0.0
6765,User6765,46,Female,Tablet,Side,Entertainment,Morning,1.0
1614,User1614,41,Non-Binary,Mobile,Bottom,Entertainment,Night,0.0
670,User670,22,Male,Desktop,Top,Shopping,Afternoon,1.0
2289,User2289,36,Female,Desktop,Bottom,Shopping,Morning,1.0
1604,User1604,39,Male,Mobile,Top,Entertainment,Morning,0.0
7103,User7103,50,Female,Mobile,Side,Entertainment,Afternoon,0.0
6581,User6581,33,Female,Mobile,Bottom,News,Night,1.0
5193,User5193,50,Female,Desktop,Side,Education,Afternoon,1.0
9161,User9161,37,Non-Binary,Mobile,Top,Education,Evening,0.0
7423,User7423,39,Male,Tablet,Side,News,Night,0.0
4890,User4890,43,Male,Tablet,Bottom,Education,Afternoon,1.0
9967,User9967,52,Male,Mobile,Side,Education,Evening,1.0
6875,User6875,61,Non-Binary,Tablet,Side,Shopping,Night,0.0
4073,User4073,40,Male,Desktop,Top,Entertainment,Evening,1.0
1077,User1077,58,Female,Desktop,Top,Social Media,Afternoon,1.0
8107,User8107,40,Non-Binary,Tablet,Bottom,Education,Morning,0.0
7612,User7612,45,Non-Binary,Desktop,Bottom,Shopping,Night,0.0
2913,User2913,57,Non-Binary,Mobile,Side,Social Media,Evening,1.0
226,User226,40,Non-Binary,Desktop,Top,Shopping,Morning,1.0
7475,User7475,53,Female,Tablet,Bottom,Entertainment,Afternoon,1.0
6644,User6644,18,Female,Desktop,Bottom,News,Night,0.0
8459,User8459,38,Non-Binary,Tablet,Bottom,Entertainment,Morning,1.0
1051,User1051,43,Female,Tablet,Bottom,Shopping,Night,0.0
7156,User7156,34,Male,Desktop,Top,Entertainment,Afternoon,0.0
8097,User8097,30,Non-Binary,Tablet,Side,Social Media,Evening,1.0
6553,User6553,41,Female,Desktop,Side,Education,Morning,1.0
7086,User7086,30,Non-Binary,Mobile,Top,Shopping,Morning,1.0
5955,User5955,59,Female,Tablet,Side,Entertainment,Evening,1.0
6631,User6631,35,Non-Binary,Mobile,Top,Shopping,Evening,0.0
8753,User8753,35,Non-Binary,Tablet,Top,Entertainment,Morning,1.0
4086,User4086,54,Female,Desktop,Top,Entertainment,Morning,1.0
1729,User1729,39,Female,Mobile,Top,Shopping,Afternoon,1.0
3801,User3801,26,Non-Binary,Desktop,Side,Social Media,Evening,1.0
1969,User1969,46,Non-Binary,Mobile,Bottom,News,Night,1.0
9617,User9617,63,Female,Tablet,Side,Entertainment,Afternoon,1.0
316,User316,42,Female,Desktop,Side,Social Media,Morning,1.0
9892,User9892,51,Female,Tablet,Side,Entertainment,Evening,1.0
8702,User8702,25,Non-Binary,Mobile,Top,Entertainment,Afternoon,0.0
7318,User7318,42,Non-Binary,Desktop,Bottom,Education,Morning,0.0
6849,User6849,39,Male,Mobile,Top,Entertainment,Night,1.0
9660,User9660,48,Male,Desktop,Side,Social Media,Night,1.0
4361,User4361,29,Male,Tablet,Side,Education,Afternoon,1.0
3246,User3246,53,Female,Mobile,Top,Education,Morning,1.0
3803,User3803,53,Female,Desktop,Bottom,Education,Morning,1.0
4499,User4499,60,Non-Binary,Mobile,Top,Education,Night,0.0
5973,User5973,31,Male,Mobile,Side,Entertainment,Night,0.0
3185,User3185,54,Female,Tablet,Top,Shopping,Afternoon,0.0
1524,User1524,24,Male,Mobile,Bottom,Shopping,Night,1.0
1935,User1935,30,Female,Desktop,Bottom,Entertainment,Afternoon,1.0
2337,User2337,40,Male,Desktop,Top,Entertainment,Evening,1.0
8779,User8779,27,Male,Desktop,Side,Entertainment,Morning,0.0
3336,User3336,26,Non-Binary,Desktop,Bottom,Social Media,Morning,1.0
6365,User6365,38,Male,Tablet,Bottom,News,Evening,1.0
9676,User9676,21,Male,Mobile,Top,Entertainment,Morning,1.0
6588,User6588,58,Non-Binary,Tablet,Bottom,Shopping,Night,0.0
2631,User2631,28,Female,Desktop,Side,Social Media,Morning,0.0
1400,User1400,61,Female,Desktop,Bottom,News,Night,0.0
5912,User5912,41,Non-Binary,Mobile,Side,Education,Night,1.0
4086,User4086,54,Female,Desktop,Top,Entertainment,Morning,1.0
3424,User3424,28,Non-Binary,Desktop,Bottom,Entertainment,Night,0.0
3325,User3325,40,Male,Mobile,Bottom,Education,Morning,1.0
9075,User9075,41,Female,Mobile,Top,News,Night,1.0
1011,User1011,36,Male,Mobile,Top,News,Night,0.0
4108,User4108,36,Non-Binary,Tablet,Top,Shopping,Morning,1.0
9140,User9140,41,Female,Tablet,Bottom,Entertainment,Night,0.0
1369,User1369,45,Non-Binary,Desktop,Bottom,Social Media,Morning,1.0
6251,User6251,44,Non-Binary,Mobile,Side,Shopping,Morning,1.0
8361,User8361,41,Male,Mobile,Side,Social Media,Afternoon,1.0
6167,User6167,20,Male,Mobile,Side,Education,Night,1.0
6043,User6043,32,Male,Mobile,Top,Social Media,Evening,0.0
6202,User6202,37,Female,Tablet,Bottom,Shopping,Night,1.0
7941,User7941,41,Female,Desktop,Bottom,Entertainment,Afternoon,1.0
2137,User2137,43,Male,Tablet,Side,Social Media,Night,1.0
8726,User8726,62,Female,Desktop,Side,Education,Morning,1.0
1524,User1524,24,Non-Binary,Mobile,Bottom,Shopping,Night,1.0
5055,User5055,45,Male,Desktop,Top,Education,Morning,1.0
8294,User8294,49,Female,Mobile,Bottom,Entertainment,Night,0.0
9689,User9689,35,Male,Desktop,Bottom,Entertainment,Afternoon,1.0
3939,User3939,50,Female,Tablet,Bottom,Social Media,Morning,0.0
2311,User2311,41,Male,Desktop,Bottom,Entertainment,Afternoon,1.0
1136,User1136,58,Female,Mobile,Side,Entertainment,Morning,1.0
1197,User1197,62,Female,Mobile,Bottom,Entertainment,Night,1.0
1931,User1931,34,Female,Mobile,Bottom,Shopping,Night,1.0
1364,User1364,31,Female,Mobile,Side,Education,Evening,0.0
8353,User8353,42,Female,Desktop,Bottom,Social Media,Evening,1.0
7511,User7511,31,Non-Binary,Desktop,Side,Shopping,Night,1.0
5495,User5495,40,Male,Mobile,Bottom,News,Afternoon,1.0
2581,User2581,44,Male,Mobile,Bottom,Social Media,Evening,1.0
284,User284,40,Non-Binary,Tablet,Side,Shopping,Afternoon,1.0
5925,User5925,45,Male,Mobile,Bottom,Education,Afternoon,0.0
4556,User4556,29,Male,Mobile,Side,Entertainment,Afternoon,0.0
1178,User1178,34,Male,Desktop,Bottom,Education,Evening,1.0
3719,User3719,40,Male,Desktop,Top,Social Media,Night,0.0
412,User412,43,Non-Binary,Tablet,Top,News,Evening,1.0
2602,User2602,37,Female,Desktop,Side,Shopping,Night,1.0
4057,User4057,44,Non-Binary,Desktop,Side,Education,Evening,1.0
5909,User5909,45,Male,Tablet,Top,Social Media,Afternoon,1.0
1460,User1460,53,Male,Mobile,Side,Education,Afternoon,0.0
6438,User6438,53,Non-Binary,Tablet,Top,Entertainment,Night,1.0
1041,User1041,37,Non-Binary,Mobile,Side,Entertainment,Morning,1.0
9894,User9894,28,Male,Mobile,Top,Education,Afternoon,1.0
8373,User8373,29,Male,Desktop,Side,Shopping,Afternoon,1.0
824,User824,24,Male,Mobile,Side,News,Morning,0.0
24,User24,32,Female,Desktop,Side,Education,Morning,1.0
6592,User6592,59,Non-Binary,Desktop,Side,Entertainment,Evening,0.0
5766,User5766,63,Male,Desktop,Side,Social Media,Evening,1.0
6855,User6855,37,Male,Mobile,Side,Social Media,Night,0.0
1704,User1704,61,Female,Tablet,Bottom,Shopping,Evening,1.0
234,User234,19,Female,Tablet,Bottom,Social Media,Morning,1.0
1664,User1664,34,Male,Desktop,Top,Social Media,Night,0.0
8789,User8789,44,Female,Desktop,Top,Entertainment,Evening,1.0
301,User301,59,Male,Tablet,Side,Education,Evening,1.0
5034,User5034,41,Male,Tablet,Side,Shopping,Afternoon,0.0
5366,User5366,59,Male,Desktop,Bottom,Social Media,Night,0.0
4419,User4419,59,Non-Binary,Desktop,Top,Shopping,Afternoon,0.0
7235,User7235,47,Female,Tablet,Bottom,Social Media,Afternoon,0.0
4875,User4875,41,Male,Tablet,Side,Education,Evening,0.0
8264,User8264,34,Male,Desktop,Top,News,Morning,0.0
5419,User5419,31,Male,Tablet,Top,News,Morning,1.0
6880,User6880,37,Female,Tablet,Bottom,News,Morning,1.0
684,User684,47,Female,Mobile,Bottom,Entertainment,Afternoon,0.0
3297,User3297,31,Female,Tablet,Bottom,News,Evening,1.0
3325,User3325,40,Male,Mobile,Bottom,Education,Morning,1.0
8373,User8373,39,Male,Desktop,Side,Education,Afternoon,1.0
8252,User8252,39,Male,Tablet,Top,Education,Morning,1.0
3177,User3177,18,Non-Binary,Tablet,Side,Education,Morning,0.0
4876,User4876,41,Female,Tablet,Bottom,Shopping,Night,0.0
5780,User5780,34,Female,Mobile,Bottom,Entertainment,Afternoon,1.0
272,User272,44,Female,Desktop,Side,Education,Morning,0.0
7602,User7602,21,Male,Desktop,Bottom,News,Morning,0.0
5425,User5425,54,Non-Binary,Mobile,Side,Entertainment,Afternoon,1.0
5100,User5100,42,Non-Binary,Mobile,Side,Shopping,Morning,1.0
6372,User6372,40,Female,Tablet,Side,Shopping,Afternoon,0.0
1910,User1910,63,Male,Desktop,Side,Social Media,Evening,1.0
9311,User9311,38,Non-Binary,Desktop,Side,Social Media,Afternoon,1.0
8883,User8883,48,Female,Mobile,Bottom,Education,Evening,1.0
3037,User3037,37,Non-Binary,Mobile,Bottom,Shopping,Morning,1.0
175,User175,24,Female,Desktop,Side,News,Afternoon,0.0
9422,User9422,21,Non-Binary,Mobile,Side,Entertainment,Night,1.0
7152,User7152,32,Female,Tablet,Side,Entertainment,Morning,1.0
2373,User2373,31,Male,Desktop,Bottom,Social Media,Night,1.0
7151,User7151,47,Female,Tablet,Side,Entertainment,Morning,1.0
191,User191,19,Male,Mobile,Side,Entertainment,Morning,0.0
2289,User2289,36,Female,Desktop,Bottom,Shopping,Morning,1.0
3235,User3235,57,Male,Desktop,Bottom,Social Media,Evening,0.0
3042,User3042,64,Non-Binary,Mobile,Side,Social Media,Afternoon,1.0
1335,User1335,56,Female,Mobile,Side,Social Media,Night,0.0
5579,User5579,28,Male,Mobile,Side,News,Evening,1.0
8832,User8832,39,Male,Tablet,Top,Entertainment,Night,1.0
5451,User5451,23,Female,Desktop,Top,Social Media,Morning,0.0
4086,User4086,54,Female,Desktop,Top,Entertainment,Morning,1.0
2297,User2297,57,Male,Tablet,Side,Education,Morning,1.0
3929,User3929,55,Female,Tablet,Side,Education,Afternoon,0.0
9642,User9642,35,Non-Binary,Tablet,Bottom,Shopping,Evening,1.0
7232,User7232,35,Male,Tablet,Bottom,Shopping,Morning,0.0
4840,User4840,48,Male,Desktop,Bottom,News,Morning,0.0
7924,User7924,36,Non-Binary,Desktop,Bottom,Shopping,Morning,1.0
858,User858,49,Non-Binary,Tablet,Side,Social Media,Afternoon,0.0
4697,User4697,29,Male,Mobile,Side,News,Afternoon,1.0
8127,User8127,39,Male,Tablet,Bottom,News,Night,1.0
8097,User8097,30,Non-Binary,Tablet,Side,Social Media,Evening,1.0
5656,User5656,48,Non-Binary,Mobile,Top,Education,Night,0.0
2309,User2309,22,Male,Tablet,Bottom,Entertainment,Night,1.0
2428,User2428,33,Non-Binary,Tablet,Side,Social Media,Morning,1.0
6248,User6248,48,Female,Mobile,Top,Education,Evening,1.0
6441,User6441,42,Non-Binary,Desktop,Top,Shopping,Night,1.0
8179,User8179,62,Male,Desktop,Top,Education,Afternoon,0.0
4113,User4113,32,Male,Tablet,Side,News,Night,0.0
1370,User1370,29,Female,Desktop,Bottom,Social Media,Evening,1.0
8692,User8692,38,Male,Mobile,Bottom,News,Afternoon,1.0
7511,User7511,31,Female,Desktop,Side,Shopping,Night,1.0
7270,User7270,54,Male,Mobile,Top,Entertainment,Night,0.0
7322,User7322,37,Non-Binary,Desktop,Bottom,News,Afternoon,1.0
5596,User5596,43,Female,Tablet,Top,Social Media,Afternoon,1.0
9231,User9231,21,Female,Desktop,Top,Shopping,Evening,1.0
7479,User7479,54,Female,Desktop,Top,Entertainment,Afternoon,0.0
7581,User7581,46,Non-Binary,Mobile,Side,Education,Morning,0.0
5276,User5276,42,Female,Tablet,Side,Shopping,Afternoon,1.0
3483,User3483,20,Male,Mobile,Side,Education,Morning,1.0
6287,User6287,47,Male,Desktop,Bottom,Education,Evening,1.0
1171,User1171,52,Female,Mobile,Bottom,Shopping,Night,1.0
3429,User3429,59,Male,Tablet,Side,Social Media,Morning,1.0
4836,User4836,55,Male,Tablet,Side,News,Evening,1.0
6409,User6409,54,Male,Desktop,Top,Entertainment,Night,1.0
3236,User3236,56,Female,Mobile,Bottom,News,Night,1.0
7228,User7228,35,Male,Desktop,Side,Shopping,Night,0.0
2520,User2520,34,Non-Binary,Mobile,Side,Social Media,Afternoon,0.0
8561,User8561,37,Male,Mobile,Bottom,Social Media,Evening,1.0
9572,User9572,38,Non-Binary,Mobile,Bottom,Social Media,Morning,1.0
7964,User7964,31,Male,Tablet,Bottom,Education,Morning,0.0
7750,User7750,46,Male,Tablet,Side,Social Media,Morning,1.0
2272,User2272,49,Female,Tablet,Bottom,News,Morning,1.0
2096,User2096,48,Non-Binary,Desktop,Top,News,Night,1.0
4361,User4361,29,Male,Tablet,Side,Shopping,Afternoon,1.0
3323,User3323,48,Female,Tablet,Side,Entertainment,Afternoon,1.0
7511,User7511,31,Non-Binary,Desktop,Side,Shopping,Night,1.0
315,User315,41,Non-Binary,Desktop,Side,Social Media,Evening,1.0
8190,User8190,26,Female,Mobile,Side,Social Media,Afternoon,1.0
9736,User9736,46,Male,Desktop,Bottom,Education,Evening,1.0
9407,User9407,30,Female,Desktop,Top,News,Afternoon,0.0
1077,User1077,26,Non-Binary,Desktop,Top,Entertainment,Afternoon,1.0
2854,User2854,38,Female,Desktop,Bottom,Shopping,Afternoon,0.0
8789,User8789,44,Female,Desktop,Top,Entertainment,Evening,1.0
8745,User8745,41,Female,Mobile,Bottom,Education,Night,0.0
2922,User2922,56,Non-Binary,Desktop,Top,Social Media,Evening,0.0
973,User973,37,Non-Binary,Mobile,Side,Entertainment,Morning,1.0
5860,User5860,62,Female,Desktop,Bottom,Shopping,Morning,1.0
7445,User7445,43,Non-Binary,Mobile,Bottom,Entertainment,Night,0.0
1126,User1126,37,Male,Tablet,Top,Education,Morning,1.0
5339,User5339,24,Male,Desktop,Top,Education,Evening,0.0
9990,User9990,25,Male,Desktop,Side,Education,Night,1.0
2297,User2297,57,Male,Tablet,Side,Education,Morning,1.0
8018,User8018,36,Female,Desktop,Side,Entertainment,Morning,1.0
1296,User1296,34,Non-Binary,Tablet,Top,Shopping,Morning,1.0
3906,User3906,55,Non-Binary,Tablet,Bottom,News,Evening,1.0
682,User682,42,Non-Binary,Mobile,Side,Entertainment,Morning,0.0
4691,User4691,49,Female,Tablet,Top,News,Evening,0.0
9504,User9504,36,Male,Tablet,Top,Shopping,Morning,1.0
1171,User1171,32,Female,Desktop,Top,Education,Night,1.0
58,User58,36,Female,Mobile,Top,Shopping,Morning,1.0
6669,User6669,38,Female,Mobile,Side,News,Night,1.0
4267,User4267,24,Female,Desktop,Top,Shopping,Night,0.0
3060,User3060,36,Male,Desktop,Bottom,News,Morning,1.0
8937,User8937,57,Female,Tablet,Side,Entertainment,Afternoon,1.0
6287,User6287,40,Female,Tablet,Bottom,Education,Morning,1.0
9753,User9753,46,Male,Tablet,Top,Entertainment,Night,1.0
306,User306,50,Male,Mobile,Bottom,Education,Night,0.0
7609,User7609,50,Non-Binary,Tablet,Bottom,News,Morning,0.0
5748,User5748,39,Male,Desktop,Side,Social Media,Morning,1.0
4639,User4639,32,Female,Mobile,Side,Education,Night,0.0
6849,User6849,41,Non-Binary,Mobile,Top,Entertainment,Night,1.0
3003,User3003,64,Male,Mobile,Side,Shopping,Morning,0.0
3846,User3846,38,Non-Binary,Tablet,Bottom,Entertainment,Night,1.0
6144,User6144,54,Female,Desktop,Top,Social Media,Afternoon,0.0
3375,User3375,52,Non-Binary,Mobile,Bottom,Education,Morning,1.0
8906,User8906,47,Male,Desktop,Top,Shopping,Night,1.0
6462,User6462,36,Female,Tablet,Side,Education,Evening,1.0
3230,User3230,45,Male,Mobile,Top,Entertainment,Morning,0.0
5988,User5988,62,Non-Binary,Desktop,Top,Education,Afternoon,0.0
3246,User3246,25,Female,Mobile,Top,Entertainment,Afternoon,1.0
9622,User9622,48,Male,Mobile,Side,Entertainment,Morning,0.0
1566,User1566,56,Non-Binary,Mobile,Side,News,Morning,0.0
9395,User9395,27,Female,Tablet,Top,Entertainment,Evening,0.0
8749,User8749,51,Male,Desktop,Top,News,Morning,0.0
6576,User6576,62,Female,Desktop,Bottom,Entertainment,Morning,1.0
3225,User3225,47,Female,Tablet,Bottom,Entertainment,Morning,1.0
2289,User2289,36,Female,Desktop,Bottom,Shopping,Morning,1.0
4754,User4754,41,Female,Tablet,Top,Education,Evening,0.0
8550,User8550,29,Female,Desktop,Top,Social Media,Morning,0.0
8228,User8228,49,Male,Mobile,Side,Social Media,Morning,0.0
4370,User4370,34,Male,Tablet,Top,Shopping,Evening,0.0
