id,age,gender,device_type,ad_position,browsing_history,time_of_day
4325,30,1.0,2.0,1.0,3.0,2.0
7000,22,2.0,2.0,1.0,0.0,0.0
2676,37,0.0,2.0,1.0,4.0,2.0
1305,34,0.0,2.0,2.0,4.0,2.0
2691,35,0.0,1.0,0.0,2.0,0.0
7921,49,1.0,0.0,2.0,3.0,3.0
8619,41,1.0,1.0,0.0,2.0,0.0
9430,40,0.0,2.0,2.0,4.0,2.0
2337,40,1.0,0.0,2.0,1.0,1.0
2387,50,0.0,1.0,0.0,4.0,2.0
7099,47,0.0,0.0,0.0,0.0,1.0
9736,46,0.0,0.0,0.0,0.0,1.0
5514,31,1.0,0.0,1.0,1.0,3.0
9966,28,1.0,1.0,2.0,1.0,0.0
2288,38,1.0,0.0,2.0,3.0,2.0
4120,30,1.0,2.0,1.0,3.0,2.0
1768,33,1.0,0.0,0.0,0.0,2.0
6095,52,1.0,0.0,2.0,2.0,2.0
9397,19,1.0,2.0,2.0,1.0,1.0
4976,34,0.0,1.0,0.0,1.0,0.0
5100,42,2.0,1.0,1.0,3.0,2.0
4334,39,0.0,0.0,1.0,4.0,1.0
2735,30,1.0,1.0,0.0,0.0,1.0
3037,36,0.0,1.0,1.0,3.0,2.0
6785,42,2.0,2.0,1.0,2.0,0.0
7138,26,1.0,2.0,2.0,4.0,3.0
9955,34,0.0,2.0,1.0,2.0,2.0
4274,32,0.0,0.0,2.0,1.0,2.0
9436,34,2.0,1.0,1.0,4.0,1.0
24,29,0.0,1.0,1.0,0.0,0.0
5543,36,2.0,2.0,0.0,2.0,0.0
6393,40,1.0,0.0,0.0,4.0,2.0
119,59,2.0,2.0,2.0,0.0,3.0
1616,21,1.0,2.0,1.0,2.0,1.0
3481,22,2.0,1.0,2.0,2.0,1.0
4307,33,1.0,0.0,0.0,1.0,0.0
7465,32,2.0,2.0,1.0,2.0,3.0
9227,53,2.0,1.0,1.0,1.0,2.0
6611,64,0.0,1.0,0.0,1.0,3.0
6771,33,1.0,0.0,1.0,3.0,2.0
9261,25,1.0,1.0,0.0,2.0,3.0
7968,37,1.0,1.0,2.0,2.0,3.0
6974,53,1.0,0.0,1.0,0.0,1.0
9977,57,0.0,1.0,0.0,4.0,1.0
1206,54,0.0,1.0,1.0,4.0,0.0
3429,59,0.0,2.0,1.0,4.0,2.0
9689,36,1.0,0.0,0.0,1.0,0.0
8765,33,1.0,1.0,2.0,2.0,1.0
2373,31,1.0,0.0,0.0,4.0,3.0
7999,24,0.0,1.0,2.0,2.0,0.0
6072,40,1.0,0.0,1.0,4.0,2.0
7152,32,1.0,2.0,1.0,2.0,2.0
6683,32,0.0,0.0,1.0,4.0,3.0
8190,26,2.0,1.0,1.0,3.0,0.0
8592,57,2.0,1.0,2.0,0.0,2.0
6129,36,1.0,2.0,0.0,1.0,1.0
3938,37,1.0,1.0,0.0,3.0,1.0
6743,52,2.0,0.0,0.0,1.0,1.0
4719,50,0.0,0.0,2.0,0.0,3.0
966,54,1.0,1.0,0.0,3.0,3.0
6669,38,0.0,1.0,1.0,2.0,3.0
1148,25,2.0,1.0,0.0,0.0,0.0
7661,48,2.0,1.0,1.0,2.0,3.0
518,29,1.0,2.0,0.0,3.0,2.0
8174,20,0.0,1.0,0.0,0.0,0.0
4347,53,0.0,1.0,1.0,4.0,1.0
9888,49,1.0,1.0,2.0,2.0,2.0
4250,48,0.0,2.0,2.0,1.0,1.0
749,30,1.0,1.0,2.0,2.0,3.0
9136,34,2.0,0.0,1.0,4.0,0.0
7266,48,1.0,2.0,0.0,0.0,0.0
4889,45,1.0,2.0,0.0,2.0,1.0
1710,37,2.0,2.0,1.0,1.0,0.0
8373,39,1.0,0.0,1.0,0.0,0.0
9779,40,0.0,2.0,0.0,0.0,2.0
4756,59,2.0,1.0,0.0,0.0,1.0
9148,19,1.0,1.0,0.0,1.0,0.0
423,35,1.0,2.0,2.0,4.0,2.0
6486,52,2.0,2.0,2.0,0.0,2.0
2733,46,2.0,2.0,0.0,0.0,2.0
2372,59,0.0,1.0,1.0,2.0,2.0
5419,31,1.0,2.0,2.0,3.0,2.0
5783,35,1.0,0.0,0.0,1.0,1.0
2023,19,2.0,0.0,2.0,2.0,2.0
4890,43,1.0,2.0,0.0,0.0,0.0
3854,42,1.0,2.0,0.0,2.0,0.0
7298,38,1.0,2.0,0.0,4.0,2.0
1908,26,0.0,1.0,2.0,1.0,0.0
1454,35,2.0,2.0,2.0,4.0,2.0
5968,43,2.0,2.0,1.0,4.0,1.0
6457,51,1.0,0.0,1.0,0.0,0.0
6143,29,2.0,1.0,0.0,0.0,0.0
7506,35,2.0,2.0,0.0,3.0,2.0
6593,35,0.0,1.0,2.0,4.0,0.0
1931,37,0.0,2.0,0.0,3.0,3.0
9906,46,1.0,1.0,1.0,0.0,3.0
8684,43,2.0,2.0,2.0,3.0,0.0
5053,61,1.0,2.0,1.0,1.0,2.0
9572,38,2.0,1.0,0.0,4.0,2.0
2964,40,2.0,1.0,1.0,1.0,3.0
5425,54,2.0,1.0,1.0,1.0,0.0
4950,28,1.0,1.0,1.0,1.0,0.0
4722,34,0.0,1.0,0.0,3.0,1.0
2526,52,2.0,0.0,2.0,2.0,3.0
5531,34,1.0,0.0,2.0,2.0,3.0
5082,44,0.0,1.0,2.0,3.0,0.0
9231,21,0.0,0.0,2.0,3.0,1.0
6246,27,1.0,1.0,1.0,3.0,2.0
1878,44,1.0,2.0,0.0,1.0,2.0
7229,43,2.0,1.0,2.0,4.0,3.0
2124,39,1.0,0.0,2.0,1.0,1.0
6479,39,1.0,0.0,1.0,1.0,0.0
359,36,1.0,0.0,0.0,4.0,1.0
3430,61,1.0,0.0,1.0,4.0,2.0
5783,34,1.0,0.0,0.0,1.0,1.0
8312,45,0.0,0.0,1.0,3.0,1.0
5665,63,0.0,2.0,0.0,3.0,2.0
3333,30,1.0,2.0,2.0,2.0,1.0
4348,62,0.0,0.0,2.0,3.0,0.0
5900,48,0.0,1.0,0.0,4.0,1.0
2289,62,0.0,0.0,0.0,2.0,2.0
8459,38,2.0,2.0,0.0,1.0,2.0
51,64,0.0,2.0,2.0,0.0,3.0
8753,35,0.0,2.0,2.0,1.0,2.0
4621,20,2.0,0.0,2.0,2.0,0.0
2137,20,1.0,2.0,1.0,2.0,3.0
7151,45,2.0,2.0,1.0,2.0,2.0
804,24,1.0,1.0,2.0,2.0,0.0
6771,40,0.0,0.0,1.0,1.0,2.0
4348,62,0.0,0.0,2.0,3.0,0.0
2336,32,0.0,2.0,1.0,4.0,2.0
5174,34,1.0,1.0,1.0,3.0,1.0
8643,55,1.0,1.0,2.0,4.0,2.0
5420,40,1.0,1.0,0.0,2.0,2.0
7065,57,1.0,0.0,1.0,3.0,2.0
1704,61,0.0,2.0,0.0,3.0,1.0
2355,42,1.0,1.0,1.0,3.0,2.0
7498,39,1.0,1.0,1.0,0.0,0.0
7508,37,2.0,2.0,0.0,3.0,1.0
6337,43,0.0,1.0,2.0,4.0,3.0
8253,57,2.0,0.0,0.0,1.0,3.0
8222,27,1.0,2.0,1.0,2.0,0.0
7866,51,0.0,1.0,2.0,4.0,2.0
5748,30,1.0,0.0,1.0,1.0,2.0
9572,38,0.0,1.0,0.0,4.0,2.0
9503,43,1.0,0.0,1.0,0.0,1.0
3938,37,1.0,1.0,0.0,0.0,1.0
3543,55,2.0,2.0,2.0,0.0,3.0
6886,43,1.0,1.0,0.0,2.0,1.0
255,37,2.0,0.0,0.0,1.0,3.0
9919,35,0.0,1.0,0.0,2.0,1.0
6193,29,0.0,0.0,0.0,3.0,0.0
8081,31,1.0,2.0,0.0,2.0,3.0
9951,34,0.0,0.0,2.0,2.0,2.0
234,45,0.0,0.0,0.0,4.0,2.0
1273,47,2.0,1.0,1.0,4.0,2.0
8101,59,0.0,0.0,0.0,2.0,0.0
1634,50,0.0,2.0,0.0,2.0,3.0
7511,31,0.0,0.0,1.0,3.0,3.0
9842,43,2.0,1.0,2.0,3.0,0.0
9902,61,0.0,1.0,1.0,1.0,3.0
1239,61,1.0,0.0,0.0,4.0,3.0
4517,35,0.0,0.0,1.0,3.0,1.0
4539,54,1.0,1.0,0.0,2.0,3.0
8081,38,0.0,2.0,0.0,1.0,3.0
7688,34,1.0,1.0,2.0,2.0,1.0
1225,27,1.0,2.0,1.0,1.0,1.0
7047,21,0.0,0.0,1.0,1.0,2.0
3604,49,1.0,2.0,0.0,2.0,2.0
1305,30,1.0,2.0,2.0,2.0,3.0
9806,58,1.0,2.0,0.0,2.0,1.0
1190,35,2.0,2.0,0.0,0.0,0.0
4836,55,2.0,2.0,1.0,2.0,1.0
1539,43,2.0,1.0,0.0,0.0,1.0
4230,35,0.0,2.0,2.0,0.0,1.0
6462,36,1.0,2.0,1.0,0.0,1.0
8115,20,0.0,0.0,2.0,1.0,0.0
5414,23,0.0,0.0,0.0,1.0,1.0
1325,46,1.0,0.0,1.0,3.0,1.0
3846,38,2.0,2.0,0.0,1.0,3.0
9896,45,0.0,0.0,1.0,0.0,0.0
5531,34,1.0,0.0,2.0,0.0,3.0
2060,57,1.0,2.0,2.0,4.0,0.0
2667,44,1.0,0.0,1.0,2.0,3.0
6216,37,2.0,1.0,2.0,3.0,3.0
2691,50,2.0,0.0,0.0,2.0,0.0
9075,36,0.0,1.0,2.0,2.0,3.0
2752,56,0.0,2.0,0.0,4.0,1.0
7352,20,0.0,0.0,1.0,4.0,0.0
4763,48,0.0,1.0,0.0,0.0,3.0
6743,26,1.0,2.0,1.0,1.0,1.0
4509,41,2.0,2.0,0.0,0.0,0.0
2057,33,2.0,1.0,0.0,0.0,3.0
6074,35,1.0,1.0,0.0,0.0,0.0
3803,36,0.0,1.0,2.0,2.0,2.0
3803,53,0.0,1.0,2.0,0.0,2.0
5995,40,1.0,0.0,2.0,2.0,2.0
315,41,2.0,0.0,1.0,4.0,1.0
4950,28,1.0,1.0,1.0,4.0,0.0
5531,34,1.0,0.0,2.0,2.0,3.0
6906,36,2.0,1.0,2.0,3.0,2.0
6337,41,1.0,0.0,2.0,1.0,3.0
2017,40,1.0,2.0,0.0,3.0,1.0
4266,28,2.0,0.0,1.0,2.0,2.0
6048,45,1.0,2.0,2.0,4.0,0.0
6237,32,2.0,1.0,2.0,2.0,2.0
7122,41,0.0,0.0,1.0,4.0,3.0
3876,33,0.0,0.0,2.0,3.0,2.0
9676,21,1.0,1.0,2.0,2.0,2.0
2449,34,0.0,0.0,0.0,1.0,2.0
2017,36,1.0,2.0,0.0,3.0,1.0
5955,59,0.0,2.0,1.0,1.0,1.0
6708,42,1.0,0.0,2.0,1.0,3.0
444,53,2.0,0.0,1.0,4.0,1.0
4073,39,1.0,0.0,2.0,0.0,1.0
263,40,2.0,2.0,2.0,0.0,1.0
9267,20,1.0,0.0,2.0,3.0,2.0
8115,20,0.0,1.0,2.0,4.0,0.0
6248,48,1.0,1.0,2.0,2.0,1.0
4836,55,2.0,2.0,1.0,2.0,1.0
5770,46,1.0,1.0,1.0,0.0,3.0
6337,42,0.0,2.0,2.0,4.0,3.0
1141,37,1.0,0.0,0.0,3.0,0.0
5860,62,0.0,0.0,0.0,1.0,2.0
7231,38,1.0,1.0,1.0,1.0,1.0
7151,45,2.0,2.0,1.0,2.0,2.0
9290,47,2.0,0.0,0.0,1.0,0.0
283,26,0.0,1.0,2.0,1.0,0.0
2428,33,0.0,2.0,1.0,0.0,2.0
5227,24,2.0,1.0,0.0,4.0,3.0
2946,37,0.0,0.0,0.0,1.0,0.0
6258,53,0.0,2.0,2.0,2.0,3.0
5425,29,2.0,1.0,1.0,1.0,0.0
543,64,1.0,1.0,1.0,3.0,3.0
4890,43,1.0,2.0,0.0,0.0,0.0
6391,33,0.0,1.0,1.0,3.0,2.0
5276,42,0.0,2.0,1.0,3.0,0.0
5005,49,1.0,0.0,2.0,3.0,2.0
1692,49,2.0,0.0,2.0,1.0,3.0
5744,49,1.0,0.0,2.0,0.0,0.0
1171,34,0.0,1.0,0.0,2.0,3.0
659,46,1.0,0.0,0.0,0.0,2.0
2791,52,1.0,2.0,0.0,3.0,3.0
7709,22,0.0,1.0,2.0,4.0,1.0
5272,39,0.0,2.0,1.0,1.0,1.0
3118,54,1.0,0.0,2.0,2.0,1.0
2023,19,2.0,0.0,2.0,0.0,2.0
6094,29,2.0,2.0,2.0,4.0,1.0
6441,42,1.0,0.0,2.0,1.0,3.0
3042,56,0.0,1.0,1.0,4.0,0.0
8041,34,1.0,1.0,0.0,4.0,0.0
3325,40,1.0,1.0,0.0,0.0,2.0
3364,32,0.0,2.0,0.0,4.0,2.0
4228,34,1.0,0.0,1.0,0.0,2.0
5338,51,1.0,1.0,2.0,4.0,2.0
9642,44,0.0,1.0,0.0,3.0,1.0
4646,43,0.0,2.0,1.0,3.0,1.0
6708,42,2.0,0.0,2.0,4.0,3.0
9431,34,1.0,1.0,2.0,1.0,0.0
2466,38,1.0,0.0,1.0,3.0,3.0
8647,40,0.0,0.0,2.0,3.0,2.0
6268,42,0.0,0.0,2.0,4.0,3.0
9823,53,0.0,0.0,0.0,3.0,2.0
4361,29,2.0,2.0,1.0,0.0,0.0
5005,49,1.0,0.0,2.0,3.0,2.0
3299,44,2.0,2.0,1.0,2.0,1.0
5968,53,0.0,2.0,1.0,1.0,1.0
7157,54,0.0,1.0,1.0,4.0,2.0
4338,39,1.0,1.0,1.0,1.0,2.0
7661,48,2.0,1.0,1.0,2.0,3.0
3278,32,1.0,0.0,2.0,3.0,2.0
9642,47,2.0,1.0,1.0,3.0,1.0
9400,41,2.0,1.0,0.0,0.0,3.0
3792,61,0.0,2.0,2.0,3.0,0.0
6581,33,2.0,1.0,0.0,2.0,3.0
3336,39,2.0,2.0,0.0,4.0,2.0
3268,38,1.0,2.0,0.0,1.0,0.0
3937,45,0.0,2.0,0.0,0.0,1.0
7856,63,0.0,0.0,1.0,3.0,1.0
8366,39,2.0,0.0,1.0,2.0,1.0
188,56,0.0,2.0,0.0,2.0,2.0
1608,39,1.0,2.0,1.0,3.0,3.0
5574,47,0.0,0.0,0.0,3.0,0.0
7570,33,0.0,1.0,0.0,0.0,0.0
3574,49,0.0,2.0,2.0,0.0,2.0
6838,54,2.0,2.0,2.0,3.0,2.0
5520,31,2.0,0.0,0.0,1.0,0.0
6287,40,0.0,2.0,0.0,0.0,2.0
2124,39,1.0,0.0,2.0,1.0,1.0
4427,19,0.0,1.0,0.0,2.0,0.0
6771,33,1.0,0.0,1.0,3.0,2.0
4756,59,2.0,1.0,0.0,0.0,1.0
2032,36,0.0,0.0,0.0,0.0,2.0
1529,20,0.0,0.0,2.0,1.0,0.0
7993,34,2.0,1.0,0.0,4.0,2.0
9266,38,1.0,1.0,0.0,0.0,0.0
3144,24,1.0,0.0,1.0,3.0,2.0
5478,44,0.0,1.0,1.0,1.0,0.0
6114,42,1.0,1.0,2.0,2.0,1.0
8041,28,2.0,1.0,2.0,3.0,0.0
3297,31,0.0,2.0,0.0,2.0,1.0
5699,19,0.0,2.0,2.0,2.0,2.0
4108,36,2.0,0.0,0.0,3.0,2.0
8957,36,0.0,1.0,2.0,0.0,2.0
9290,61,2.0,0.0,0.0,1.0,0.0
8156,39,2.0,0.0,2.0,0.0,2.0
188,56,0.0,2.0,0.0,2.0,2.0
7438,53,2.0,1.0,1.0,2.0,2.0
7878,60,0.0,2.0,1.0,1.0,0.0
6627,53,2.0,2.0,0.0,0.0,0.0
8949,26,0.0,1.0,1.0,3.0,3.0
4049,57,2.0,0.0,2.0,1.0,3.0
3204,38,0.0,0.0,0.0,2.0,3.0
8459,38,2.0,2.0,0.0,1.0,2.0
3990,28,0.0,2.0,1.0,4.0,1.0
2290,41,2.0,2.0,2.0,4.0,1.0
1755,44,2.0,2.0,0.0,1.0,1.0
5623,53,0.0,0.0,1.0,4.0,2.0
7674,43,0.0,2.0,0.0,2.0,0.0
2174,36,0.0,0.0,0.0,1.0,0.0
4697,50,2.0,1.0,2.0,1.0,0.0
928,48,1.0,0.0,1.0,4.0,3.0
3990,28,0.0,2.0,1.0,4.0,1.0
7971,29,2.0,2.0,2.0,3.0,1.0
7759,45,2.0,1.0,0.0,3.0,2.0
9425,56,0.0,2.0,2.0,4.0,0.0
9807,35,2.0,2.0,0.0,3.0,3.0
5574,47,0.0,0.0,0.0,3.0,0.0
1741,45,0.0,1.0,0.0,3.0,3.0
7138,26,1.0,2.0,2.0,4.0,3.0
3376,47,0.0,1.0,2.0,0.0,0.0
1077,28,2.0,0.0,1.0,2.0,0.0
2445,26,2.0,1.0,2.0,3.0,1.0
7065,52,0.0,0.0,1.0,3.0,2.0
3659,42,1.0,2.0,1.0,2.0,0.0
4086,41,0.0,0.0,2.0,1.0,3.0
4170,26,1.0,1.0,0.0,1.0,1.0
1905,62,0.0,1.0,0.0,0.0,3.0
6251,44,2.0,1.0,1.0,3.0,2.0
8316,32,1.0,0.0,0.0,4.0,0.0
4854,37,0.0,0.0,2.0,2.0,0.0
5110,44,0.0,2.0,2.0,3.0,2.0
7670,36,0.0,2.0,1.0,0.0,2.0
58,36,0.0,1.0,2.0,3.0,2.0
4348,62,0.0,0.0,2.0,3.0,0.0
9811,51,0.0,1.0,1.0,3.0,2.0
9789,36,1.0,2.0,1.0,4.0,2.0
1635,54,0.0,2.0,2.0,2.0,1.0
7438,53,2.0,1.0,1.0,2.0,2.0
8817,53,1.0,2.0,0.0,0.0,3.0
670,22,2.0,0.0,2.0,3.0,0.0
9516,28,0.0,0.0,2.0,1.0,2.0
3892,29,1.0,0.0,0.0,1.0,1.0
7544,35,0.0,1.0,2.0,2.0,0.0
2137,39,1.0,2.0,0.0,2.0,3.0
370,33,2.0,1.0,0.0,1.0,3.0
6267,62,2.0,2.0,2.0,4.0,2.0
7544,35,0.0,1.0,2.0,2.0,0.0
2804,38,0.0,2.0,0.0,0.0,1.0
1641,38,1.0,0.0,1.0,2.0,0.0
8883,30,0.0,0.0,0.0,3.0,1.0
9842,43,2.0,1.0,2.0,3.0,0.0
2337,39,1.0,0.0,2.0,0.0,1.0
775,45,0.0,1.0,2.0,3.0,1.0
5110,44,0.0,2.0,2.0,3.0,2.0
8947,22,1.0,0.0,0.0,1.0,3.0
1656,18,1.0,1.0,1.0,4.0,1.0
8199,32,0.0,2.0,1.0,0.0,0.0
3600,50,2.0,1.0,1.0,1.0,2.0
24,49,2.0,0.0,1.0,2.0,2.0
6232,47,2.0,1.0,1.0,1.0,3.0
9849,31,1.0,1.0,1.0,0.0,3.0
5005,49,1.0,0.0,2.0,3.0,2.0
393,36,2.0,0.0,0.0,3.0,2.0
6462,36,1.0,2.0,1.0,0.0,1.0
7466,47,1.0,1.0,0.0,3.0,0.0
6660,42,2.0,0.0,1.0,2.0,2.0
5219,39,2.0,0.0,2.0,2.0,2.0
1051,43,0.0,2.0,0.0,3.0,3.0
8631,28,0.0,2.0,2.0,3.0,2.0
373,34,0.0,1.0,2.0,0.0,0.0
9753,46,1.0,2.0,2.0,1.0,3.0
9550,58,2.0,0.0,2.0,0.0,0.0
8010,24,0.0,0.0,2.0,3.0,0.0
6051,18,0.0,2.0,1.0,2.0,2.0
6861,52,2.0,2.0,1.0,3.0,0.0
1020,46,2.0,1.0,2.0,0.0,2.0
1136,58,1.0,1.0,1.0,3.0,2.0
6479,39,1.0,0.0,1.0,4.0,0.0
5053,61,1.0,2.0,1.0,1.0,2.0
3225,47,2.0,2.0,0.0,1.0,2.0
8047,49,0.0,2.0,0.0,2.0,3.0
9878,40,0.0,0.0,2.0,0.0,1.0
9422,21,0.0,1.0,1.0,1.0,3.0
1969,46,2.0,1.0,0.0,1.0,3.0
3375,52,2.0,1.0,0.0,0.0,2.0
474,57,0.0,1.0,0.0,1.0,1.0
4499,60,2.0,1.0,2.0,0.0,3.0
9692,36,2.0,1.0,2.0,2.0,3.0
8517,18,0.0,2.0,0.0,0.0,0.0
5386,57,2.0,1.0,2.0,0.0,1.0
3403,32,0.0,0.0,2.0,0.0,3.0
8847,36,1.0,0.0,0.0,1.0,2.0
5869,35,2.0,0.0,1.0,4.0,1.0
6202,34,0.0,2.0,0.0,4.0,3.0
3307,28,1.0,2.0,1.0,3.0,2.0
2973,27,2.0,2.0,0.0,3.0,3.0
1432,33,1.0,1.0,0.0,3.0,0.0
8948,25,2.0,1.0,0.0,0.0,1.0
2835,26,1.0,0.0,1.0,3.0,2.0
112,43,2.0,2.0,2.0,3.0,1.0
4001,35,2.0,0.0,1.0,4.0,0.0
8708,37,1.0,1.0,2.0,1.0,3.0
3955,63,0.0,1.0,2.0,1.0,0.0
3601,34,2.0,1.0,0.0,1.0,0.0
9734,34,0.0,1.0,0.0,2.0,1.0
2729,40,2.0,1.0,1.0,2.0,3.0
4909,55,0.0,1.0,0.0,0.0,1.0
6657,22,2.0,2.0,0.0,2.0,3.0
8862,49,2.0,0.0,1.0,1.0,2.0
7342,60,0.0,0.0,0.0,0.0,1.0
1305,38,0.0,2.0,2.0,2.0,3.0
1099,36,1.0,2.0,2.0,3.0,3.0
58,36,0.0,1.0,2.0,3.0,2.0
9220,21,0.0,1.0,1.0,4.0,3.0
2804,38,0.0,2.0,0.0,0.0,1.0
3333,43,1.0,2.0,2.0,0.0,2.0
5250,58,1.0,1.0,1.0,2.0,1.0
3352,58,0.0,0.0,1.0,2.0,3.0
6237,32,2.0,1.0,2.0,2.0,2.0
669,35,0.0,0.0,0.0,2.0,0.0
8647,40,0.0,0.0,2.0,3.0,2.0
8262,46,1.0,1.0,0.0,1.0,2.0
2297,57,2.0,2.0,1.0,3.0,2.0
4462,52,0.0,2.0,0.0,4.0,0.0
4610,33,0.0,1.0,0.0,4.0,3.0
8691,39,1.0,2.0,0.0,4.0,2.0
2385,53,1.0,0.0,1.0,3.0,1.0
1219,47,1.0,0.0,2.0,1.0,3.0
7750,46,2.0,1.0,1.0,4.0,2.0
6167,20,1.0,1.0,1.0,3.0,3.0
9992,36,1.0,0.0,1.0,3.0,1.0
2913,57,2.0,1.0,1.0,4.0,1.0
5457,39,2.0,0.0,2.0,1.0,2.0
6889,42,2.0,1.0,0.0,3.0,0.0
5980,40,2.0,0.0,1.0,2.0,2.0
8538,47,0.0,1.0,0.0,0.0,2.0
5968,52,2.0,2.0,1.0,1.0,1.0
5338,51,1.0,1.0,2.0,4.0,2.0
1586,38,2.0,0.0,2.0,3.0,3.0
6296,42,2.0,0.0,0.0,0.0,2.0
5574,52,0.0,0.0,0.0,3.0,0.0
6602,58,0.0,0.0,1.0,0.0,3.0
440,58,2.0,0.0,1.0,3.0,0.0
4890,43,1.0,2.0,0.0,4.0,0.0
9758,41,0.0,1.0,1.0,2.0,2.0
190,32,2.0,1.0,2.0,1.0,3.0
2602,61,0.0,0.0,1.0,3.0,0.0
7688,57,1.0,1.0,2.0,2.0,1.0
6202,37,0.0,2.0,0.0,3.0,3.0
1729,26,0.0,0.0,2.0,1.0,3.0
8285,44,1.0,2.0,0.0,3.0,2.0
3325,40,1.0,1.0,0.0,0.0,2.0
9774,55,1.0,0.0,1.0,1.0,0.0
3225,23,1.0,2.0,0.0,1.0,2.0
375,26,2.0,1.0,2.0,4.0,1.0
1446,43,0.0,0.0,1.0,2.0,3.0
4136,47,0.0,0.0,0.0,0.0,2.0
554,31,1.0,1.0,1.0,1.0,2.0
4266,28,0.0,0.0,1.0,2.0,2.0
4400,49,1.0,1.0,2.0,4.0,3.0
1975,30,0.0,1.0,2.0,4.0,2.0
1041,48,0.0,1.0,2.0,3.0,0.0
6249,31,1.0,0.0,2.0,4.0,3.0
383,45,0.0,0.0,0.0,0.0,2.0
2337,40,1.0,0.0,2.0,1.0,1.0
923,35,2.0,0.0,0.0,3.0,2.0
3990,28,1.0,2.0,1.0,4.0,1.0
9136,47,2.0,1.0,1.0,2.0,2.0
3042,64,2.0,1.0,1.0,4.0,0.0
316,42,2.0,0.0,2.0,4.0,3.0
9766,31,2.0,0.0,0.0,3.0,1.0
7155,50,0.0,2.0,2.0,4.0,2.0
6129,36,1.0,2.0,0.0,3.0,1.0
518,29,1.0,2.0,0.0,2.0,2.0
9290,61,1.0,0.0,0.0,1.0,0.0
7927,34,0.0,2.0,2.0,3.0,0.0
143,32,0.0,1.0,2.0,1.0,3.0
7632,54,1.0,0.0,1.0,4.0,1.0
62,28,1.0,2.0,1.0,0.0,0.0
9967,29,0.0,1.0,0.0,0.0,1.0
9397,19,1.0,2.0,2.0,1.0,1.0
3164,42,2.0,0.0,0.0,1.0,1.0
6589,46,0.0,2.0,0.0,1.0,2.0
4228,52,2.0,0.0,1.0,1.0,2.0
8140,49,1.0,2.0,2.0,2.0,1.0
6548,51,0.0,0.0,0.0,4.0,1.0
5832,28,2.0,0.0,1.0,2.0,0.0
9642,44,0.0,1.0,0.0,0.0,1.0
9611,41,0.0,0.0,1.0,1.0,0.0
5308,32,0.0,0.0,1.0,0.0,3.0
5129,62,0.0,2.0,1.0,2.0,0.0
2337,40,1.0,0.0,2.0,4.0,1.0
3216,54,2.0,1.0,1.0,0.0,2.0
6337,43,0.0,1.0,2.0,4.0,3.0
4483,28,2.0,0.0,2.0,2.0,1.0
606,44,2.0,0.0,0.0,1.0,0.0
5022,48,2.0,1.0,0.0,2.0,3.0
2581,30,0.0,0.0,0.0,1.0,1.0
661,33,2.0,1.0,1.0,4.0,3.0
2630,32,0.0,2.0,2.0,1.0,3.0
8726,62,0.0,0.0,1.0,0.0,2.0
8957,33,0.0,1.0,2.0,1.0,2.0
6679,24,1.0,2.0,0.0,1.0,3.0
2555,55,2.0,2.0,0.0,2.0,1.0
4228,52,2.0,0.0,1.0,2.0,2.0
973,37,1.0,1.0,0.0,1.0,2.0
6081,18,2.0,2.0,0.0,4.0,3.0
329,36,1.0,0.0,2.0,1.0,3.0
5574,52,2.0,0.0,0.0,3.0,0.0
6708,40,0.0,0.0,2.0,3.0,3.0
1549,58,1.0,0.0,2.0,3.0,0.0
9136,28,2.0,0.0,1.0,4.0,0.0
2156,39,0.0,2.0,1.0,3.0,0.0
4225,44,2.0,1.0,1.0,4.0,3.0
4034,43,1.0,0.0,2.0,0.0,2.0
7942,29,1.0,2.0,2.0,0.0,3.0
6487,19,1.0,2.0,1.0,0.0,2.0
536,20,2.0,0.0,2.0,3.0,2.0
2016,35,1.0,0.0,0.0,3.0,0.0
494,44,0.0,2.0,1.0,3.0,1.0
5921,36,0.0,0.0,1.0,2.0,2.0
4488,31,1.0,1.0,2.0,0.0,1.0
1704,61,0.0,0.0,0.0,1.0,0.0
9643,44,1.0,0.0,2.0,1.0,1.0
4548,36,1.0,0.0,1.0,0.0,1.0
3333,30,1.0,2.0,2.0,0.0,1.0
1840,48,2.0,0.0,2.0,4.0,3.0
1741,45,2.0,1.0,0.0,4.0,3.0
5937,18,2.0,0.0,0.0,3.0,1.0
2651,50,1.0,2.0,0.0,4.0,2.0
2087,52,1.0,1.0,0.0,4.0,3.0
5569,35,2.0,1.0,0.0,2.0,0.0
9347,53,1.0,0.0,0.0,4.0,1.0
6447,63,0.0,2.0,0.0,2.0,0.0
6724,37,0.0,0.0,2.0,1.0,1.0
82,34,1.0,1.0,1.0,1.0,1.0
3336,43,2.0,0.0,0.0,0.0,2.0
6066,47,2.0,0.0,1.0,2.0,1.0
228,46,2.0,1.0,2.0,4.0,1.0
1369,45,0.0,0.0,0.0,4.0,2.0
6495,42,2.0,2.0,0.0,0.0,0.0
6560,34,0.0,1.0,1.0,2.0,2.0
7135,23,0.0,1.0,2.0,0.0,3.0
907,47,1.0,0.0,1.0,2.0,3.0
2023,19,1.0,0.0,2.0,1.0,2.0
3594,49,1.0,2.0,1.0,3.0,2.0
5172,29,2.0,0.0,0.0,1.0,3.0
4049,42,0.0,0.0,2.0,3.0,3.0
5197,29,1.0,1.0,2.0,1.0,1.0
