id,full_name,age,click,gender,device_type,ad_position,browsing_history,time_of_day
7924,User7924,36,1.0,Non-Binary,Desktop,Bottom,Shopping,Morning
858,User858,49,0.0,Non-Binary,Tablet,Side,Social Media,Afternoon
4697,User4697,29,1.0,Male,Mobile,Side,News,Afternoon
8127,User8127,39,1.0,Male,Tablet,Bottom,News,Night
8097,User8097,30,1.0,Non-Binary,Tablet,Side,Social Media,Evening
2428,User2428,33,1.0,Non-Binary,Tablet,Side,Social Media,Morning
6441,User6441,42,1.0,Non-Binary,Desktop,Top,Shopping,Night
8179,User8179,62,0.0,Male,Desktop,Top,Education,Afternoon
1370,User1370,29,1.0,Female,Desktop,Bottom,Social Media,Evening
7270,User7270,54,0.0,Male,Mobile,Top,Entertainment,Night
5596,User5596,43,1.0,Female,Tablet,Top,Social Media,Afternoon
9231,User9231,21,1.0,Female,Desktop,Top,Shopping,Evening
7479,User7479,54,0.0,Female,Desktop,Top,Entertainment,Afternoon
7581,User7581,46,0.0,Non-Binary,Mobile,Side,Education,Morning
3483,User3483,20,1.0,Male,Mobile,Side,Education,Morning
6287,User6287,47,1.0,Male,Desktop,Bottom,Education,Evening
1171,User1171,52,1.0,Female,Mobile,Bottom,Shopping,Night
3429,User3429,59,1.0,Male,Tablet,Side,Social Media,Morning
4836,User4836,55,1.0,Male,Tablet,Side,News,Evening
6409,User6409,54,1.0,Male,Desktop,Top,Entertainment,Night
3236,User3236,56,1.0,Female,Mobile,Bottom,News,Night
7228,User7228,35,0.0,Male,Desktop,Side,Shopping,Night
2520,User2520,34,0.0,Non-Binary,Mobile,Side,Social Media,Afternoon
8561,User8561,37,1.0,Male,Mobile,Bottom,Social Media,Evening
7750,User7750,46,1.0,Male,Tablet,Side,Social Media,Morning
2272,User2272,49,1.0,Female,Tablet,Bottom,News,Morning
2096,User2096,48,1.0,Non-Binary,Desktop,Top,News,Night
315,User315,41,1.0,Non-Binary,Desktop,Side,Social Media,Evening
1077,User1077,26,1.0,Non-Binary,Desktop,Top,Entertainment,Afternoon
2854,User2854,38,0.0,Female,Desktop,Bottom,Shopping,Afternoon
8745,User8745,41,0.0,Female,Mobile,Bottom,Education,Night
2922,User2922,56,0.0,Non-Binary,Desktop,Top,Social Media,Evening
5860,User5860,62,1.0,Female,Desktop,Bottom,Shopping,Morning
1126,User1126,37,1.0,Male,Tablet,Top,Education,Morning
5339,User5339,24,0.0,Male,Desktop,Top,Education,Evening
9990,User9990,25,1.0,Male,Desktop,Side,Education,Night
2297,User2297,57,1.0,Male,Tablet,Side,Education,Morning
1296,User1296,34,1.0,Non-Binary,Tablet,Top,Shopping,Morning
3906,User3906,55,1.0,Non-Binary,Tablet,Bottom,News,Evening
682,User682,42,0.0,Non-Binary,Mobile,Side,Entertainment,Morning
9504,User9504,36,1.0,Male,Tablet,Top,Shopping,Morning
1171,User1171,32,1.0,Female,Desktop,Top,Education,Night
4267,User4267,24,0.0,Female,Desktop,Top,Shopping,Night
3060,User3060,36,1.0,Male,Desktop,Bottom,News,Morning
6287,User6287,40,1.0,Female,Tablet,Bottom,Education,Morning
306,User306,50,0.0,Male,Mobile,Bottom,Education,Night
7609,User7609,50,0.0,Non-Binary,Tablet,Bottom,News,Morning
5748,User5748,39,1.0,Male,Desktop,Side,Social Media,Morning
4639,User4639,32,0.0,Female,Mobile,Side,Education,Night
6849,User6849,41,1.0,Non-Binary,Mobile,Top,Entertainment,Night
3846,User3846,38,1.0,Non-Binary,Tablet,Bottom,Entertainment,Night
6144,User6144,54,0.0,Female,Desktop,Top,Social Media,Afternoon
3375,User3375,52,1.0,Non-Binary,Mobile,Bottom,Education,Morning
8906,User8906,47,1.0,Male,Desktop,Top,Shopping,Night
6462,User6462,36,1.0,Female,Tablet,Side,Education,Evening
5988,User5988,62,0.0,Non-Binary,Desktop,Top,Education,Afternoon
3246,User3246,25,1.0,Female,Mobile,Top,Entertainment,Afternoon
9622,User9622,48,0.0,Male,Mobile,Side,Entertainment,Morning
9395,User9395,27,0.0,Female,Tablet,Top,Entertainment,Evening
3225,User3225,47,1.0,Female,Tablet,Bottom,Entertainment,Morning
2289,User2289,36,1.0,Female,Desktop,Bottom,Shopping,Morning
4754,User4754,41,0.0,Female,Tablet,Top,Education,Evening
4370,User4370,34,0.0,Male,Tablet,Top,Shopping,Evening
1077,User1077,26,1.0,Non-Binary,Desktop,Top,News,Afternoon
4034,User4034,43,1.0,Female,Desktop,Top,Shopping,Night
8984,User8984,37,0.0,Non-Binary,Mobile,Side,Entertainment,Afternoon
70,User70,23,0.0,Female,Desktop,Top,Education,Night
7229,User7229,43,1.0,Non-Binary,Mobile,Top,Social Media,Night
3548,User3548,57,0.0,Non-Binary,Tablet,Top,Education,Afternoon
4981,User4981,36,1.0,Male,Tablet,Bottom,Shopping,Evening
1539,User1539,25,1.0,Female,Mobile,Bottom,Education,Evening
9902,User9902,61,0.0,Female,Mobile,Side,Entertainment,Night
8862,User8862,28,1.0,Female,Mobile,Top,Entertainment,Afternoon
8948,User8948,25,1.0,Female,Mobile,Bottom,Education,Evening
1727,User1727,45,0.0,Female,Mobile,Bottom,Education,Night
8020,User8020,27,0.0,Female,Desktop,Top,Social Media,Morning
8101,User8101,41,1.0,Male,Desktop,Bottom,Entertainment,Evening
3430,User3430,61,1.0,Male,Desktop,Side,Social Media,Morning
9967,User9967,50,1.0,Non-Binary,Mobile,Bottom,Education,Evening
1064,User1064,34,0.0,Non-Binary,Desktop,Bottom,Education,Morning
3658,User3658,32,1.0,Male,Desktop,Side,Social Media,Night
4497,User4497,48,0.0,Non-Binary,Tablet,Top,Shopping,Evening
513,User513,52,0.0,Non-Binary,Mobile,Top,Social Media,Evening
5412,User5412,35,1.0,Non-Binary,Mobile,Top,Social Media,Evening
8783,User8783,46,0.0,Female,Desktop,Top,Entertainment,Morning
1141,User1141,39,1.0,Male,Tablet,Top,Entertainment,Morning
4836,User4836,55,1.0,Male,Tablet,Side,Education,Evening
9157,User9157,33,1.0,Female,Mobile,Bottom,Entertainment,Morning
4108,User4108,36,1.0,Female,Tablet,Top,Social Media,Morning
749,User749,30,1.0,Non-Binary,Mobile,Top,News,Night
775,User775,45,1.0,Female,Mobile,Top,Shopping,Evening
7268,User7268,28,1.0,Female,Desktop,Bottom,News,Evening
6287,User6287,40,1.0,Female,Tablet,Bottom,Social Media,Morning
3062,User3062,34,1.0,Male,Desktop,Bottom,Entertainment,Evening
5671,User5671,61,0.0,Non-Binary,Mobile,Top,Shopping,Night
4429,User4429,34,1.0,Non-Binary,Mobile,Top,Entertainment,Morning
2111,User2111,46,0.0,Male,Tablet,Bottom,Entertainment,Afternoon
1280,User1280,28,0.0,Male,Tablet,Bottom,News,Night
3824,User3824,59,0.0,Male,Tablet,Side,Shopping,Morning
8101,User8101,59,1.0,Male,Desktop,Bottom,News,Afternoon
3333,User3333,30,1.0,Male,Tablet,Top,News,Evening
3132,User3132,51,0.0,Male,Desktop,Side,Entertainment,Afternoon
3676,User3676,54,0.0,Female,Mobile,Side,Education,Evening
6724,User6724,37,1.0,Female,Desktop,Top,Entertainment,Evening
6679,User6679,26,1.0,Male,Tablet,Bottom,Entertainment,Night
1188,User1188,37,0.0,Non-Binary,Desktop,Bottom,News,Evening
598,User598,50,0.0,Male,Mobile,Bottom,Education,Morning
8942,User8942,53,0.0,Non-Binary,Mobile,Side,Shopping,Morning
6019,User6019,34,0.0,Male,Desktop,Top,News,Morning
3245,User3245,40,1.0,Male,Desktop,Side,Social Media,Afternoon
6094,User6094,29,1.0,Non-Binary,Tablet,Top,Social Media,Evening
8965,User8965,25,1.0,Female,Mobile,Bottom,News,Afternoon
9418,User9418,20,1.0,Male,Tablet,Side,News,Night
2529,User2529,28,1.0,Female,Desktop,Top,Education,Night
4957,User4957,58,1.0,Male,Desktop,Bottom,Social Media,Evening
3060,User3060,46,1.0,Female,Tablet,Bottom,News,Morning
1586,User1586,38,1.0,Non-Binary,Desktop,Top,Shopping,Night
4086,User4086,54,1.0,Female,Desktop,Top,Entertainment,Morning
3483,User3483,20,1.0,Non-Binary,Mobile,Side,News,Morning
6832,User6832,38,0.0,Non-Binary,Tablet,Bottom,Social Media,Morning
9766,User9766,31,1.0,Male,Desktop,Bottom,Shopping,Evening
8127,User8127,42,1.0,Male,Tablet,Bottom,Social Media,Night
5932,User5932,51,0.0,Female,Desktop,Top,Education,Evening
2964,User2964,40,1.0,Female,Mobile,Side,Entertainment,Night
6811,User6811,24,1.0,Male,Mobile,Bottom,Education,Evening
1464,User1464,29,0.0,Male,Tablet,Side,Shopping,Afternoon
2289,User2289,62,1.0,Female,Desktop,Bottom,Shopping,Morning
1768,User1768,33,0.0,Male,Desktop,Bottom,Education,Morning
3652,User3652,55,0.0,Male,Desktop,Bottom,News,Night
3336,User3336,26,1.0,Non-Binary,Desktop,Bottom,Education,Morning
8682,User8682,53,0.0,Non-Binary,Mobile,Bottom,Social Media,Night
4697,User4697,29,1.0,Non-Binary,Mobile,Side,Entertainment,Afternoon
6343,User6343,39,0.0,Male,Tablet,Side,Education,Evening
5347,User5347,56,0.0,Non-Binary,Tablet,Bottom,Education,Evening
8726,User8726,62,1.0,Female,Desktop,Side,News,Morning
1971,User1971,53,0.0,Male,Desktop,Side,Education,Night
5329,User5329,54,1.0,Male,Tablet,Side,Education,Evening
5329,User5329,54,1.0,Male,Tablet,Side,Education,Evening
62,User62,28,0.0,Male,Tablet,Side,Education,Afternoon
4268,User4268,33,0.0,Female,Mobile,Bottom,Shopping,Night
1141,User1141,37,1.0,Male,Desktop,Bottom,News,Afternoon
5876,User5876,55,0.0,Male,Tablet,Top,Entertainment,Morning
2046,User2046,39,0.0,Male,Mobile,Side,Entertainment,Morning
9660,User9660,48,1.0,Male,Desktop,Top,Social Media,Night
9419,User9419,64,1.0,Male,Mobile,Side,Social Media,Afternoon
9422,User9422,41,1.0,Non-Binary,Desktop,Top,Entertainment,Night
9358,User9358,47,0.0,Female,Mobile,Bottom,Shopping,Evening
5418,User5418,34,1.0,Male,Mobile,Top,Entertainment,Evening
8308,User8308,26,0.0,Male,Mobile,Bottom,Education,Afternoon
7313,User7313,41,1.0,Non-Binary,Mobile,Side,News,Night
6811,User6811,24,1.0,Male,Mobile,Bottom,Social Media,Evening
8965,User8965,25,1.0,Female,Mobile,Bottom,Social Media,Evening
4976,User4976,34,1.0,Female,Mobile,Bottom,Entertainment,Morning
2431,User2431,54,1.0,Female,Desktop,Top,Entertainment,Night
250,User250,51,1.0,Non-Binary,Mobile,Bottom,News,Afternoon
5690,User5690,34,0.0,Male,Tablet,Side,Shopping,Morning
8233,User8233,53,0.0,Female,Mobile,Side,Social Media,Afternoon
9801,User9801,34,0.0,Female,Desktop,Bottom,Social Media,Night
4845,User4845,57,0.0,Female,Desktop,Bottom,Social Media,Afternoon
7138,User7138,26,1.0,Male,Tablet,Top,Social Media,Night
8822,User8822,30,0.0,Non-Binary,Tablet,Bottom,Entertainment,Morning
9499,User9499,26,1.0,Female,Mobile,Bottom,Social Media,Afternoon
3601,User3601,44,1.0,Non-Binary,Desktop,Side,Entertainment,Afternoon
4254,User4254,19,1.0,Male,Desktop,Bottom,Shopping,Afternoon
105,User105,53,0.0,Non-Binary,Desktop,Side,Social Media,Evening
5460,User5460,38,0.0,Female,Desktop,Top,Education,Afternoon
8174,User8174,25,1.0,Female,Mobile,Top,Social Media,Afternoon
1370,User1370,58,1.0,Female,Desktop,Top,Entertainment,Night
4034,User4034,43,1.0,Female,Desktop,Top,Shopping,Night
4552,User4552,42,0.0,Non-Binary,Desktop,Bottom,Entertainment,Morning
4007,User4007,27,0.0,Male,Desktop,Top,Shopping,Morning
1619,User1619,37,0.0,Female,Mobile,Side,Education,Evening
9400,User9400,39,1.0,Non-Binary,Mobile,Side,Shopping,Night
3225,User3225,45,1.0,Male,Tablet,Bottom,Entertainment,Morning
691,User691,39,0.0,Non-Binary,Mobile,Top,Entertainment,Morning
6237,User6237,32,1.0,Non-Binary,Mobile,Top,News,Morning
7730,User7730,31,0.0,Male,Mobile,Side,Entertainment,Morning
7942,User7942,29,0.0,Male,Tablet,Top,Education,Night
3846,User3846,38,1.0,Non-Binary,Tablet,Bottom,Entertainment,Night
5412,User5412,21,1.0,Female,Mobile,Top,Shopping,Evening
815,User815,60,0.0,Non-Binary,Tablet,Top,Entertainment,Night
3644,User3644,26,1.0,Male,Mobile,Side,Entertainment,Evening
8561,User8561,52,1.0,Male,Mobile,Bottom,Entertainment,Evening
9855,User9855,43,1.0,Male,Desktop,Bottom,News,Morning
8843,User8843,44,0.0,Male,Desktop,Top,News,Evening
1561,User1561,56,0.0,Non-Binary,Mobile,Top,Education,Night
983,User983,37,0.0,Female,Mobile,Bottom,Social Media,Night
745,User745,38,0.0,Male,Desktop,Top,Social Media,Evening
5425,User5425,29,1.0,Non-Binary,Mobile,Side,Entertainment,Afternoon
3740,User3740,31,1.0,Non-Binary,Tablet,Bottom,Social Media,Evening
2272,User2272,52,1.0,Male,Tablet,Top,Education,Morning
6826,User6826,43,0.0,Female,Tablet,Top,Social Media,Morning
7152,User7152,32,1.0,Non-Binary,Tablet,Side,Education,Morning
4697,User4697,54,1.0,Female,Mobile,Side,Entertainment,Afternoon
3037,User3037,36,1.0,Male,Mobile,Side,Social Media,Morning
5881,User5881,26,1.0,Non-Binary,Tablet,Top,Entertainment,Morning
6586,User6586,57,0.0,Male,Desktop,Side,Social Media,Evening
4312,User4312,45,0.0,Female,Desktop,Bottom,Entertainment,Afternoon
4021,User4021,38,1.0,Female,Tablet,Bottom,Social Media,Morning
234,User234,19,1.0,Non-Binary,Tablet,Bottom,Social Media,Morning
8174,User8174,20,1.0,Female,Mobile,Bottom,Social Media,Afternoon
4416,User4416,24,0.0,Non-Binary,Mobile,Top,Education,Morning
5579,User5579,47,1.0,Non-Binary,Mobile,Side,Shopping,Evening
1305,User1305,38,1.0,Female,Tablet,Top,News,Night
8948,User8948,25,1.0,Non-Binary,Mobile,Bottom,Education,Evening
8791,User8791,29,0.0,Male,Desktop,Top,Social Media,Night
9676,User9676,21,1.0,Male,Mobile,Top,News,Morning
4620,User4620,43,1.0,Male,Mobile,Side,Entertainment,Night
5413,User5413,53,0.0,Female,Mobile,Bottom,Social Media,Morning
6167,User6167,20,1.0,Male,Mobile,Side,Shopping,Night
9841,User9841,51,0.0,Non-Binary,Mobile,Side,Entertainment,Morning
5005,User5005,49,1.0,Male,Desktop,Top,Shopping,Morning
3966,User3966,28,0.0,Male,Tablet,Top,Shopping,Night
9231,User9231,21,1.0,Female,Desktop,Top,Shopping,Evening
5085,User5085,38,1.0,Male,Tablet,Top,News,Night
503,User503,43,1.0,Female,Desktop,Side,Social Media,Morning
8081,User8081,38,1.0,Non-Binary,Tablet,Bottom,Entertainment,Night
4348,User4348,62,1.0,Female,Desktop,Top,Shopping,Afternoon
6487,User6487,19,1.0,Male,Tablet,Side,Shopping,Afternoon
4933,User4933,26,0.0,Female,Mobile,Top,News,Morning
5596,User5596,43,1.0,Non-Binary,Tablet,Top,Social Media,Afternoon
3803,User3803,53,1.0,Female,Mobile,Top,Education,Morning
9422,User9422,41,1.0,Female,Mobile,Side,Entertainment,Night
5630,User5630,35,0.0,Male,Tablet,Bottom,Shopping,Morning
8832,User8832,49,1.0,Non-Binary,Tablet,Side,Social Media,Night
7962,User7962,58,1.0,Female,Tablet,Top,Shopping,Afternoon
7547,User7547,37,0.0,Female,Desktop,Bottom,Education,Night
4620,User4620,41,1.0,Non-Binary,Mobile,Side,Entertainment,Night
3325,User3325,40,1.0,Male,Mobile,Bottom,Education,Morning
7544,User7544,35,1.0,Female,Mobile,Top,News,Afternoon
1841,User1841,40,0.0,Female,Desktop,Top,Shopping,Night
1529,User1529,20,1.0,Female,Mobile,Bottom,Entertainment,Afternoon
1710,User1710,37,1.0,Male,Tablet,Side,Shopping,Afternoon
1178,User1178,33,1.0,Non-Binary,Desktop,Bottom,News,Evening
3325,User3325,40,1.0,Non-Binary,Desktop,Bottom,Education,Morning
1370,User1370,52,1.0,Female,Desktop,Bottom,News,Night
7973,User7973,28,1.0,Female,Mobile,Bottom,News,Morning
2129,User2129,47,1.0,Female,Tablet,Bottom,Social Media,Evening
3336,User3336,26,1.0,Non-Binary,Desktop,Bottom,Shopping,Morning
3120,User3120,60,0.0,Female,Tablet,Top,Social Media,Night
4057,User4057,44,1.0,Female,Desktop,Side,Education,Evening
2543,User2543,29,0.0,Male,Desktop,Bottom,Social Media,Night
8726,User8726,35,1.0,Female,Tablet,Side,Education,Morning
4889,User4889,45,1.0,Female,Tablet,Bottom,News,Evening
7498,User7498,36,1.0,Male,Mobile,Side,Shopping,Afternoon
3393,User3393,34,1.0,Male,Tablet,Top,Entertainment,Morning
1911,User1911,23,0.0,Non-Binary,Tablet,Side,Entertainment,Morning
8147,User8147,32,1.0,Female,Desktop,Top,News,Night
4063,User4063,40,0.0,Non-Binary,Tablet,Bottom,Shopping,Morning
6812,User6812,47,0.0,Female,Tablet,Top,Entertainment,Morning
1716,User1716,27,0.0,Male,Desktop,Top,Shopping,Morning
7962,User7962,58,1.0,Non-Binary,Tablet,Top,Education,Afternoon
5425,User5425,54,1.0,Non-Binary,Mobile,Side,Entertainment,Afternoon
9090,User9090,41,1.0,Male,Desktop,Side,Entertainment,Morning
6861,User6861,28,1.0,Non-Binary,Desktop,Side,Education,Afternoon
5418,User5418,34,1.0,Male,Mobile,Top,Entertainment,Evening
4382,User4382,40,0.0,Male,Mobile,Side,Education,Morning
1171,User1171,42,1.0,Female,Mobile,Bottom,Entertainment,Night
4548,User4548,39,1.0,Male,Desktop,Side,Entertainment,Evening
775,User775,45,1.0,Female,Mobile,Top,Shopping,Evening
2830,User2830,29,0.0,Non-Binary,Tablet,Bottom,Education,Morning
9807,User9807,35,1.0,Non-Binary,Tablet,Bottom,Education,Night
2289,User2289,36,1.0,Female,Desktop,Bottom,Shopping,Morning
1529,User1529,20,1.0,Female,Mobile,Bottom,Entertainment,Afternoon
4336,User4336,38,0.0,Female,Desktop,Top,Education,Night
3430,User3430,61,1.0,Male,Desktop,Side,Social Media,Morning
8081,User8081,38,1.0,Male,Tablet,Bottom,Entertainment,Night
6479,User6479,34,1.0,Male,Mobile,Top,Shopping,Afternoon
1815,User1815,40,0.0,Female,Desktop,Side,Social Media,Night
1171,User1171,52,1.0,Female,Mobile,Bottom,Social Media,Night
8514,User8514,47,0.0,Female,Mobile,Side,Entertainment,Evening
2483,User2483,53,0.0,Non-Binary,Mobile,Side,Shopping,Afternoon
1273,User1273,27,1.0,Non-Binary,Desktop,Bottom,Education,Morning
9842,User9842,43,1.0,Non-Binary,Mobile,Top,Shopping,Afternoon
7099,User7099,22,1.0,Female,Mobile,Top,News,Evening
8662,User8662,40,0.0,Male,Mobile,Bottom,Shopping,Night
2124,User2124,39,1.0,Male,Desktop,Top,News,Evening
1905,User1905,62,1.0,Non-Binary,Mobile,Bottom,Education,Night
3117,User3117,21,1.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon
4620,User4620,41,1.0,Non-Binary,Mobile,Side,Entertainment,Night
9713,User9713,34,0.0,Male,Mobile,Top,News,Night
1012,User1012,56,0.0,Non-Binary,Mobile,Side,Social Media,Night
7819,User7819,23,0.0,Female,Desktop,Top,Social Media,Morning
7652,User7652,40,1.0,Male,Mobile,Bottom,News,Morning
3746,User3746,49,1.0,Male,Desktop,Top,Entertainment,Morning
4853,User4853,49,1.0,Female,Tablet,Bottom,Shopping,Afternoon
6725,User6725,22,0.0,Female,Desktop,Top,Shopping,Evening
5085,User5085,38,1.0,Male,Tablet,Top,News,Night
8362,User8362,36,0.0,Male,Mobile,Side,News,Morning
3746,User3746,49,1.0,Male,Desktop,Top,News,Morning
3990,User3990,28,1.0,Non-Binary,Desktop,Side,Shopping,Evening
1914,User1914,42,1.0,Male,Tablet,Bottom,Shopping,Night
2964,User2964,40,1.0,Non-Binary,Mobile,Side,Entertainment,Night
234,User234,46,1.0,Male,Mobile,Bottom,Social Media,Morning
2373,User2373,31,1.0,Non-Binary,Desktop,Bottom,Social Media,Night
7086,User7086,30,1.0,Non-Binary,Mobile,Top,Education,Morning
5005,User5005,24,1.0,Male,Desktop,Side,Shopping,Morning
1586,User1586,38,1.0,Non-Binary,Desktop,Top,Shopping,Night
3014,User3014,32,1.0,Female,Mobile,Top,Entertainment,Afternoon
6056,User6056,40,0.0,Non-Binary,Mobile,Top,News,Night
518,User518,29,1.0,Male,Tablet,Bottom,Education,Morning
3011,User3011,39,0.0,Non-Binary,Mobile,Side,Entertainment,Morning
7600,User7600,52,0.0,Female,Desktop,Top,Education,Afternoon
4086,User4086,54,1.0,Female,Desktop,Top,Entertainment,Morning
2934,User2934,26,1.0,Non-Binary,Desktop,Top,Entertainment,Afternoon
8271,User8271,29,1.0,Male,Desktop,Bottom,Education,Afternoon
9842,User9842,36,1.0,Non-Binary,Mobile,Top,Education,Afternoon
5110,User5110,44,1.0,Female,Tablet,Top,Shopping,Morning
6487,User6487,19,1.0,Male,Tablet,Side,News,Morning
5779,User5779,55,0.0,Female,Tablet,Bottom,News,Night
6661,User6661,30,0.0,Female,Desktop,Bottom,Education,Evening
5629,User5629,37,1.0,Non-Binary,Desktop,Top,Education,Night
1908,User1908,26,1.0,Male,Mobile,Bottom,Education,Evening
1524,User1524,24,1.0,Male,Mobile,Bottom,Shopping,Night
8733,User8733,37,0.0,Non-Binary,Tablet,Bottom,News,Night
4266,User4266,28,1.0,Non-Binary,Desktop,Side,News,Morning
4868,User4868,34,0.0,Male,Desktop,Top,News,Morning
518,User518,29,1.0,Male,Tablet,Bottom,Shopping,Morning
6468,User6468,47,0.0,Male,Tablet,Bottom,Social Media,Morning
5022,User5022,48,0.0,Non-Binary,Mobile,Bottom,News,Night
5878,User5878,35,1.0,Female,Mobile,Bottom,Entertainment,Afternoon
7438,User7438,53,1.0,Female,Mobile,Side,News,Morning
7484,User7484,27,0.0,Non-Binary,Mobile,Side,Shopping,Night
775,User775,28,1.0,Female,Mobile,Bottom,Education,Evening
6715,User6715,41,0.0,Male,Desktop,Side,Shopping,Night
4725,User4725,32,0.0,Female,Mobile,Top,Entertainment,Morning
2913,User2913,57,1.0,Non-Binary,Mobile,Side,Social Media,Evening
2714,User2714,51,0.0,Male,Desktop,Bottom,News,Evening
8452,User8452,47,0.0,Non-Binary,Mobile,Bottom,Education,Night
8653,User8653,37,0.0,Female,Tablet,Side,News,Morning
4230,User4230,35,1.0,Female,Tablet,Bottom,Education,Evening
9090,User9090,40,1.0,Male,Desktop,Side,Education,Afternoon
6237,User6237,32,1.0,Non-Binary,Mobile,Top,News,Morning
6287,User6287,40,1.0,Female,Tablet,Bottom,Social Media,Morning
2356,User2356,45,0.0,Female,Mobile,Side,Social Media,Night
119,User119,59,1.0,Male,Tablet,Top,News,Night
7674,User7674,43,1.0,Female,Tablet,Bottom,News,Afternoon
3236,User3236,56,1.0,Female,Desktop,Bottom,Education,Morning
1148,User1148,25,1.0,Female,Mobile,Bottom,Shopping,Afternoon
9016,User9016,28,0.0,Female,Mobile,Top,Social Media,Afternoon
5418,User5418,34,1.0,Male,Desktop,Bottom,Entertainment,Evening
2542,User2542,58,1.0,Female,Mobile,Side,Entertainment,Evening
637,User637,47,0.0,Female,Desktop,Top,Education,Morning
8076,User8076,49,0.0,Female,Tablet,Side,News,Evening
1123,User1123,57,0.0,Non-Binary,Desktop,Side,Education,Night
9267,User9267,20,1.0,Female,Desktop,Top,News,Morning
5810,User5810,25,0.0,Non-Binary,Mobile,Side,News,Morning
4106,User4106,44,0.0,Non-Binary,Tablet,Top,Entertainment,Evening
6929,User6929,34,0.0,Female,Tablet,Side,Shopping,Night
6260,User6260,37,0.0,Male,Tablet,Top,Social Media,Afternoon
6849,User6849,39,1.0,Female,Mobile,Top,Entertainment,Night
6602,User6602,58,1.0,Female,Desktop,Side,Shopping,Night
