full_name,age,click,gender,device_type,ad_position,browsing_history,time_of_day
User6412,46,0.0,Male,Desktop,Top,Social Media,Night
User6413,42,0.0,Female,Mobile,Top,Shopping,Night
User6416,34,0.0,Male,Mobile,Bottom,News,Evening
User6419,18,0.0,Male,Tablet,Top,Shopping,Night
User6421,42,0.0,Female,Desktop,Side,Shopping,Morning
User6422,26,0.0,Non-Binary,Desktop,Side,News,Night
User6423,42,0.0,Non-Binary,Tablet,Side,Shopping,Afternoon
User6433,45,0.0,Female,Mobile,Bottom,Entertainment,Morning
User6434,36,0.0,Male,Mobile,Top,Entertainment,Night
User6435,42,0.0,Male,Mobile,Top,Education,Evening
User6437,42,0.0,Non-Binary,Mobile,Side,Entertainment,Night
User6438,53,1.0,Non-Binary,Tablet,Top,Shopping,Night
User6439,42,0.0,Male,Mobile,Bottom,News,Evening
User6440,42,0.0,Non-Binary,Tablet,Side,Entertainment,Afternoon
User6441,39,1.0,Male,Desktop,Top,Social Media,Night
User6443,42,0.0,Non-Binary,Desktop,Bottom,News,Night
User6445,42,0.0,Male,Tablet,Side,Shopping,Evening
User6447,63,0.0,Female,Tablet,Bottom,News,Afternoon
User6449,42,1.0,Female,Desktop,Top,Shopping,Night
User645,42,0.0,Male,Tablet,Side,Social Media,Morning
User6452,34,0.0,Female,Desktop,Top,News,Night
User6453,42,0.0,Non-Binary,Desktop,Bottom,Entertainment,Evening
User6454,45,0.0,Female,Mobile,Bottom,News,Afternoon
User6457,51,0.0,Male,Desktop,Side,Social Media,Afternoon
User6458,42,0.0,Non-Binary,Desktop,Side,Education,Night
User6462,36,1.0,Non-Binary,Tablet,Side,Education,Evening
User6466,44,0.0,Female,Tablet,Bottom,Education,Night
User6467,30,1.0,Non-Binary,Desktop,Side,Shopping,Morning
User6468,42,0.0,Female,Tablet,Bottom,Social Media,Afternoon
User647,53,0.0,Non-Binary,Desktop,Side,Shopping,Morning
User6471,36,0.0,Female,Desktop,Top,Education,Evening
User6475,42,0.0,Non-Binary,Tablet,Bottom,News,Evening
User6476,46,0.0,Female,Tablet,Top,Social Media,Night
User6478,62,0.0,Non-Binary,Tablet,Top,Education,Morning
User6479,39,1.0,Male,Tablet,Side,Shopping,Afternoon
User6486,52,0.0,Female,Tablet,Top,Social Media,Morning
User6487,19,1.0,Male,Tablet,Side,Entertainment,Morning
User6490,36,0.0,Non-Binary,Desktop,Bottom,Entertainment,Night
User6493,63,0.0,Non-Binary,Tablet,Side,News,Evening
User6494,42,0.0,Non-Binary,Mobile,Top,Social Media,Morning
User6495,39,1.0,Non-Binary,Tablet,Bottom,Education,Afternoon
User6496,18,0.0,Female,Desktop,Side,News,Morning
User6500,18,0.0,Female,Mobile,Top,Entertainment,Afternoon
User6501,49,0.0,Male,Mobile,Bottom,Entertainment,Night
User6503,39,0.0,Non-Binary,Tablet,Side,Social Media,Night
User6504,44,0.0,Female,Desktop,Bottom,Entertainment,Morning
User6505,37,0.0,Female,Tablet,Side,Education,Morning
User6508,47,0.0,Female,Mobile,Top,News,Morning
User6509,62,0.0,Female,Mobile,Side,News,Morning
User651,57,0.0,Female,Tablet,Side,News,Morning
User6511,42,0.0,Female,Mobile,Top,Social Media,Morning
User6519,48,0.0,Female,Desktop,Top,News,Afternoon
User6520,29,0.0,Female,Desktop,Side,Shopping,Evening
User6523,42,0.0,Female,Tablet,Top,Social Media,Night
User6527,42,0.0,Non-Binary,Desktop,Side,Education,Evening
User6528,42,0.0,Non-Binary,Mobile,Side,News,Morning
User6530,33,0.0,Female,Mobile,Bottom,News,Night
User6533,42,0.0,Non-Binary,Desktop,Top,Education,Evening
User6536,60,0.0,Male,Desktop,Side,Education,Night
User654,45,0.0,Male,Mobile,Side,Social Media,Afternoon
User6540,61,0.0,Male,Tablet,Side,Shopping,Afternoon
User6541,37,0.0,Male,Tablet,Top,Shopping,Evening
User6543,42,0.0,Non-Binary,Desktop,Side,News,Night
User6544,42,0.0,Female,Tablet,Bottom,Shopping,Morning
User6545,42,0.0,Female,Mobile,Bottom,Social Media,Evening
User6548,51,0.0,Female,Desktop,Bottom,News,Evening
User6553,39,1.0,Non-Binary,Desktop,Bottom,Education,Morning
User6556,42,0.0,Female,Tablet,Bottom,Entertainment,Morning
User6560,42,0.0,Non-Binary,Desktop,Top,News,Morning
User6561,58,0.0,Male,Mobile,Top,Social Media,Night
User6572,42,0.0,Non-Binary,Mobile,Side,Social Media,Evening
User6573,55,1.0,Non-Binary,Desktop,Side,Entertainment,Evening
User6576,62,1.0,Female,Desktop,Bottom,Entertainment,Morning
User6577,56,0.0,Female,Tablet,Top,Social Media,Evening
User6579,42,0.0,Non-Binary,Desktop,Bottom,Social Media,Night
User6581,33,1.0,Non-Binary,Mobile,Bottom,News,Night
User6582,28,0.0,Non-Binary,Mobile,Top,Entertainment,Night
User6583,42,0.0,Non-Binary,Tablet,Top,Education,Evening
User6586,57,0.0,Male,Desktop,Side,News,Evening
User6588,58,0.0,Non-Binary,Tablet,Bottom,Entertainment,Night
User6589,42,0.0,Female,Tablet,Bottom,Entertainment,Morning
User659,46,0.0,Male,Desktop,Bottom,Shopping,Morning
User6590,42,0.0,Male,Desktop,Bottom,News,Night
User6591,42,0.0,Female,Mobile,Side,News,Afternoon
User6592,59,0.0,Non-Binary,Desktop,Side,Social Media,Evening
User6593,42,0.0,Non-Binary,Mobile,Top,Shopping,Afternoon
User6596,24,0.0,Male,Desktop,Top,Shopping,Evening
User6597,42,0.0,Non-Binary,Tablet,Top,Social Media,Afternoon
User6599,42,0.0,Female,Tablet,Top,Education,Evening
User660,42,0.0,Non-Binary,Tablet,Bottom,Shopping,Afternoon
User6600,42,0.0,Male,Desktop,Side,Entertainment,Afternoon
User6602,39,1.0,Female,Desktop,Side,Education,Night
User6603,40,0.0,Non-Binary,Desktop,Side,News,Night
User6609,42,0.0,Male,Desktop,Bottom,Shopping,Evening
User661,33,0.0,Female,Mobile,Side,Education,Night
User6610,40,0.0,Non-Binary,Tablet,Side,News,Morning
User6611,64,0.0,Female,Mobile,Bottom,Entertainment,Evening
User6616,63,0.0,Male,Desktop,Bottom,News,Evening
User6619,36,0.0,Non-Binary,Tablet,Bottom,Social Media,Evening
User662,42,0.0,Female,Mobile,Bottom,Social Media,Evening
User6620,52,1.0,Female,Tablet,Top,Education,Morning
User6621,42,0.0,Non-Binary,Tablet,Bottom,Education,Afternoon
User6622,42,0.0,Male,Tablet,Bottom,Entertainment,Night
User6627,39,1.0,Non-Binary,Desktop,Bottom,Education,Afternoon
User6629,64,0.0,Male,Tablet,Side,Entertainment,Afternoon
User6630,47,0.0,Male,Desktop,Bottom,Entertainment,Morning
User6631,35,0.0,Male,Mobile,Top,Shopping,Evening
User6633,53,0.0,Female,Desktop,Top,Education,Evening
User6634,42,0.0,Female,Desktop,Side,Entertainment,Morning
User6636,42,0.0,Male,Tablet,Bottom,Entertainment,Morning
User6637,27,0.0,Non-Binary,Mobile,Top,Social Media,Morning
User664,51,0.0,Female,Desktop,Bottom,Education,Evening
User6644,18,0.0,Female,Desktop,Bottom,News,Night
User665,42,0.0,Non-Binary,Desktop,Side,News,Night
User6651,57,0.0,Female,Mobile,Top,Education,Afternoon
User6652,41,0.0,Male,Tablet,Side,Shopping,Morning
User6653,57,0.0,Non-Binary,Desktop,Top,Social Media,Night
User6654,33,1.0,Non-Binary,Desktop,Top,Education,Afternoon
User6657,22,1.0,Non-Binary,Desktop,Bottom,News,Night
User6658,60,0.0,Male,Mobile,Top,News,Afternoon
User6660,42,0.0,Non-Binary,Desktop,Side,Social Media,Morning
User6661,30,0.0,Female,Desktop,Bottom,News,Evening
User6662,42,0.0,Male,Desktop,Top,Social Media,Morning
User6667,57,0.0,Female,Tablet,Top,Social Media,Night
User6669,38,1.0,Female,Mobile,Side,News,Night
User6674,24,0.0,Non-Binary,Desktop,Bottom,News,Morning
User6676,60,0.0,Male,Desktop,Side,Education,Afternoon
User6679,26,1.0,Male,Tablet,Bottom,Entertainment,Night
User668,35,0.0,Male,Tablet,Bottom,Social Media,Evening
User6683,39,1.0,Female,Tablet,Side,Shopping,Night
User669,42,0.0,Female,Desktop,Bottom,News,Afternoon
User6690,42,0.0,Male,Mobile,Top,News,Morning
User6691,60,0.0,Non-Binary,Mobile,Side,Shopping,Morning
User6692,42,0.0,Female,Mobile,Side,News,Evening
User6693,51,0.0,Male,Mobile,Bottom,Social Media,Evening
User6695,62,0.0,Male,Mobile,Bottom,Education,Afternoon
User670,22,1.0,Male,Desktop,Top,Shopping,Afternoon
User6700,32,0.0,Female,Mobile,Side,Entertainment,Night
User6701,56,0.0,Non-Binary,Desktop,Top,Entertainment,Morning
User6705,42,0.0,Female,Desktop,Bottom,News,Afternoon
User6707,42,0.0,Male,Tablet,Bottom,Shopping,Night
User6708,39,1.0,Female,Desktop,Top,News,Night
User6713,42,0.0,Male,Desktop,Top,News,Night
User6714,44,0.0,Male,Desktop,Side,Education,Night
User6715,41,0.0,Male,Desktop,Side,Shopping,Morning
User6717,42,0.0,Female,Tablet,Top,Shopping,Evening
User6718,42,0.0,Male,Mobile,Top,News,Morning
User672,42,0.0,Female,Desktop,Top,Social Media,Afternoon
User6722,64,0.0,Non-Binary,Mobile,Top,Shopping,Evening
User6723,22,0.0,Female,Desktop,Side,News,Morning
User6724,37,1.0,Female,Desktop,Top,Entertainment,Evening
User6725,22,0.0,Female,Desktop,Top,Shopping,Evening
User6727,51,0.0,Non-Binary,Desktop,Bottom,Social Media,Night
User673,33,0.0,Female,Mobile,Side,Shopping,Morning
User6730,64,0.0,Non-Binary,Mobile,Bottom,Entertainment,Night
User6733,42,0.0,Non-Binary,Tablet,Side,Entertainment,Afternoon
User6734,30,0.0,Non-Binary,Desktop,Side,Shopping,Evening
User6737,60,0.0,Female,Mobile,Bottom,Education,Evening
User674,39,1.0,Male,Tablet,Side,Entertainment,Evening
User6740,58,0.0,Non-Binary,Desktop,Side,News,Night
User6743,39,1.0,Non-Binary,Mobile,Side,Entertainment,Evening
User6744,44,0.0,Non-Binary,Mobile,Side,Social Media,Evening
User6745,42,0.0,Female,Tablet,Top,Social Media,Night
User6746,42,0.0,Female,Desktop,Top,Social Media,Afternoon
User6748,42,0.0,Male,Desktop,Top,Shopping,Evening
User675,42,0.0,Male,Desktop,Bottom,News,Afternoon
User6750,47,0.0,Non-Binary,Tablet,Side,News,Morning
User6751,42,0.0,Female,Tablet,Top,News,Evening
User6756,29,0.0,Non-Binary,Tablet,Side,News,Night
User6758,42,0.0,Non-Binary,Mobile,Top,News,Afternoon
User676,38,0.0,Non-Binary,Desktop,Top,Education,Morning
User6762,28,0.0,Male,Tablet,Bottom,Shopping,Afternoon
User6764,42,0.0,Female,Mobile,Side,Education,Night
User6765,46,1.0,Female,Tablet,Side,Entertainment,Morning
User6768,53,0.0,Male,Mobile,Side,Shopping,Night
User6771,39,1.0,Female,Desktop,Side,Shopping,Morning
User6775,42,0.0,Male,Desktop,Bottom,Shopping,Morning
User6776,42,0.0,Non-Binary,Tablet,Bottom,News,Afternoon
User6781,42,0.0,Female,Mobile,Bottom,Entertainment,Night
User6785,42,0.0,Non-Binary,Tablet,Side,News,Afternoon
User6787,42,0.0,Female,Mobile,Top,Education,Night
User6788,18,0.0,Female,Mobile,Side,Shopping,Night
User6790,42,0.0,Female,Mobile,Side,News,Night
User6791,42,0.0,Male,Mobile,Bottom,News,Evening
User6794,51,0.0,Non-Binary,Tablet,Top,Shopping,Night
User6796,42,0.0,Non-Binary,Mobile,Side,Shopping,Morning
User68,42,0.0,Female,Tablet,Side,News,Evening
User680,42,0.0,Male,Mobile,Bottom,News,Night
User6806,42,0.0,Non-Binary,Tablet,Bottom,Social Media,Afternoon
User6809,54,0.0,Male,Mobile,Side,Education,Evening
User6811,24,1.0,Male,Mobile,Bottom,Education,Evening
User6812,42,0.0,Female,Tablet,Top,Entertainment,Morning
User6814,40,0.0,Non-Binary,Tablet,Top,Social Media,Night
User682,42,0.0,Non-Binary,Mobile,Side,Social Media,Morning
User6822,34,0.0,Male,Desktop,Bottom,Social Media,Afternoon
User6826,43,0.0,Non-Binary,Tablet,Top,News,Evening
User6829,42,0.0,Female,Tablet,Bottom,News,Evening
User6831,64,0.0,Female,Mobile,Top,Social Media,Afternoon
User6832,38,0.0,Non-Binary,Mobile,Bottom,Social Media,Morning
User6835,49,0.0,Non-Binary,Tablet,Side,Shopping,Afternoon
User6836,42,0.0,Male,Mobile,Side,Entertainment,Morning
User6838,54,0.0,Non-Binary,Tablet,Top,Shopping,Morning
User684,42,0.0,Female,Mobile,Bottom,Entertainment,Afternoon
User6840,56,0.0,Female,Tablet,Top,Entertainment,Afternoon
User6842,37,0.0,Female,Desktop,Side,Entertainment,Afternoon
User6849,39,1.0,Male,Mobile,Top,Entertainment,Night
User6852,44,0.0,Female,Desktop,Top,Social Media,Night
User6854,32,1.0,Male,Mobile,Bottom,Shopping,Night
User6855,42,0.0,Non-Binary,Mobile,Side,Social Media,Night
User6861,39,1.0,Non-Binary,Tablet,Side,Entertainment,Afternoon
User6862,39,1.0,Male,Tablet,Side,Education,Afternoon
User6863,51,1.0,Female,Desktop,Side,Entertainment,Morning
User6864,42,0.0,Male,Desktop,Side,Social Media,Evening
User6865,38,0.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
User6866,52,0.0,Non-Binary,Desktop,Top,Social Media,Evening
User6867,54,0.0,Female,Mobile,Top,News,Afternoon
User6869,42,0.0,Male,Desktop,Bottom,Shopping,Morning
User6870,42,0.0,Male,Mobile,Bottom,Social Media,Evening
User6871,62,0.0,Male,Mobile,Bottom,Shopping,Night
User6872,42,0.0,Male,Mobile,Bottom,News,Evening
User6874,42,0.0,Female,Mobile,Side,News,Afternoon
User6875,61,0.0,Non-Binary,Tablet,Side,Shopping,Evening
User6879,56,0.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon
User6880,39,1.0,Female,Mobile,Side,News,Night
User6883,32,0.0,Male,Desktop,Side,News,Afternoon
User6884,42,0.0,Male,Desktop,Top,News,Night
User6885,42,0.0,Female,Tablet,Top,Shopping,Afternoon
User6886,43,1.0,Male,Mobile,Bottom,Entertainment,Evening
User6887,42,0.0,Male,Mobile,Bottom,Education,Night
User6888,26,0.0,Female,Mobile,Bottom,Social Media,Evening
User6889,42,0.0,Female,Mobile,Bottom,Shopping,Afternoon
User6891,48,0.0,Non-Binary,Mobile,Top,News,Morning
User6892,42,0.0,Male,Mobile,Side,Social Media,Evening
User6893,21,1.0,Non-Binary,Mobile,Top,Entertainment,Evening
User6895,42,0.0,Non-Binary,Mobile,Top,Education,Night
User6898,42,0.0,Female,Mobile,Side,Education,Night
User690,42,0.0,Non-Binary,Tablet,Side,Education,Evening
User6902,26,0.0,Female,Tablet,Side,News,Morning
User6906,39,1.0,Non-Binary,Mobile,Top,Entertainment,Morning
User6907,42,0.0,Male,Desktop,Side,Shopping,Afternoon
User691,42,0.0,Non-Binary,Mobile,Top,News,Morning
User6910,54,0.0,Non-Binary,Desktop,Top,Entertainment,Morning
User6913,57,0.0,Female,Tablet,Top,Education,Evening
User6916,33,0.0,Female,Tablet,Side,Entertainment,Afternoon
User6917,42,0.0,Non-Binary,Mobile,Bottom,News,Afternoon
User6919,45,0.0,Non-Binary,Desktop,Top,Social Media,Night
User692,42,0.0,Non-Binary,Desktop,Bottom,Entertainment,Night
User6922,54,0.0,Non-Binary,Tablet,Bottom,Social Media,Evening
User6924,42,0.0,Non-Binary,Mobile,Top,Social Media,Morning
User6925,42,0.0,Male,Mobile,Top,Shopping,Afternoon
User6927,45,0.0,Non-Binary,Tablet,Top,News,Afternoon
User6928,41,0.0,Non-Binary,Tablet,Side,News,Evening
User6929,42,0.0,Female,Tablet,Side,Shopping,Night
User6932,42,0.0,Male,Mobile,Bottom,Education,Night
User6935,42,0.0,Male,Mobile,Side,Social Media,Morning
User6937,28,0.0,Female,Tablet,Top,Social Media,Afternoon
User6942,27,0.0,Male,Desktop,Top,Shopping,Night
User6943,42,0.0,Male,Desktop,Bottom,Entertainment,Evening
User6946,30,0.0,Male,Tablet,Bottom,Education,Evening
User6949,27,0.0,Male,Desktop,Top,Social Media,Night
User6950,64,0.0,Female,Tablet,Top,Shopping,Morning
User6951,42,0.0,Female,Mobile,Bottom,Entertainment,Night
User6956,27,0.0,Non-Binary,Mobile,Bottom,Education,Evening
User6957,36,0.0,Female,Desktop,Top,Education,Morning
User6958,18,0.0,Non-Binary,Mobile,Side,Education,Afternoon
User6959,39,1.0,Male,Desktop,Top,Education,Evening
User6965,42,0.0,Non-Binary,Desktop,Top,Education,Morning
User6966,39,0.0,Non-Binary,Tablet,Side,Entertainment,Evening
User6967,42,0.0,Female,Mobile,Side,Entertainment,Evening
User697,42,0.0,Non-Binary,Mobile,Top,Shopping,Afternoon
User6974,53,0.0,Male,Desktop,Side,Education,Evening
User6979,62,0.0,Male,Mobile,Top,Education,Morning
User6980,62,1.0,Male,Desktop,Bottom,Social Media,Night
User6981,60,0.0,Non-Binary,Mobile,Bottom,Education,Morning
User6984,55,0.0,Male,Tablet,Bottom,News,Morning
User6986,42,0.0,Female,Mobile,Side,Shopping,Night
User6988,42,0.0,Non-Binary,Desktop,Top,Shopping,Night
User6989,28,1.0,Male,Mobile,Bottom,Shopping,Afternoon
User699,62,0.0,Male,Desktop,Bottom,Social Media,Afternoon
User6990,21,0.0,Non-Binary,Tablet,Bottom,Entertainment,Morning
User6991,36,0.0,Male,Desktop,Side,Entertainment,Afternoon
User6992,30,0.0,Female,Tablet,Side,News,Morning
User6993,42,0.0,Female,Mobile,Bottom,Shopping,Evening
User6996,42,0.0,Non-Binary,Mobile,Top,News,Morning
User7,39,1.0,Female,Tablet,Bottom,News,Evening
User70,23,0.0,Female,Desktop,Top,Shopping,Night
User7000,22,0.0,Non-Binary,Tablet,Side,News,Afternoon
User7002,42,0.0,Female,Tablet,Side,News,Morning
User7003,35,0.0,Female,Mobile,Top,Education,Night
User7006,41,0.0,Female,Desktop,Top,Education,Afternoon
User7007,42,0.0,Non-Binary,Tablet,Bottom,News,Afternoon
User701,54,0.0,Male,Desktop,Side,Entertainment,Afternoon
User7010,59,0.0,Non-Binary,Tablet,Bottom,News,Morning
User7013,42,0.0,Non-Binary,Tablet,Top,Education,Afternoon
User7014,42,0.0,Non-Binary,Mobile,Side,Education,Morning
User7016,24,0.0,Male,Mobile,Top,Entertainment,Afternoon
User7019,56,0.0,Female,Mobile,Bottom,Social Media,Afternoon
User702,42,0.0,Male,Tablet,Side,Social Media,Afternoon
User7020,42,0.0,Non-Binary,Tablet,Side,Entertainment,Evening
User7022,29,0.0,Female,Desktop,Bottom,Social Media,Afternoon
User7028,42,0.0,Male,Mobile,Side,Entertainment,Evening
User703,42,0.0,Non-Binary,Mobile,Side,News,Evening
User7031,51,0.0,Male,Desktop,Top,Shopping,Night
User7036,28,0.0,Non-Binary,Desktop,Side,Entertainment,Night
User7038,42,0.0,Non-Binary,Tablet,Side,News,Morning
User7039,42,0.0,Non-Binary,Mobile,Top,Shopping,Afternoon
User7040,40,0.0,Non-Binary,Tablet,Bottom,News,Afternoon
User7041,40,0.0,Non-Binary,Tablet,Top,Shopping,Afternoon
User7043,37,0.0,Female,Tablet,Side,Entertainment,Afternoon
User7045,50,0.0,Male,Desktop,Side,Social Media,Morning
User7047,21,0.0,Female,Desktop,Side,Shopping,Morning
User7054,42,0.0,Female,Mobile,Top,Education,Night
User7055,42,0.0,Female,Desktop,Bottom,Social Media,Afternoon
User7057,43,0.0,Male,Tablet,Side,News,Night
User706,37,0.0,Male,Desktop,Top,Education,Evening
User7063,51,0.0,Female,Mobile,Top,News,Evening
User7064,61,0.0,Male,Tablet,Side,Education,Night
User7065,57,1.0,Male,Desktop,Side,Education,Morning
User7066,42,0.0,Female,Mobile,Top,Education,Night
User707,42,0.0,Female,Desktop,Top,Shopping,Night
User7076,42,0.0,Non-Binary,Tablet,Side,News,Afternoon
User7080,31,0.0,Male,Desktop,Bottom,Shopping,Evening
User7081,59,0.0,Female,Mobile,Side,News,Night
User7082,42,0.0,Female,Desktop,Side,Shopping,Evening
User7085,42,0.0,Non-Binary,Desktop,Top,News,Morning
User7086,30,1.0,Non-Binary,Mobile,Top,Education,Morning
User7092,42,0.0,Non-Binary,Tablet,Bottom,News,Afternoon
User7097,28,0.0,Female,Tablet,Side,Shopping,Morning
User7099,22,1.0,Female,Mobile,Top,Shopping,Evening
User7100,42,0.0,Male,Tablet,Top,Entertainment,Evening
User7103,42,0.0,Female,Mobile,Side,Entertainment,Afternoon
User7106,42,0.0,Female,Mobile,Top,Education,Night
User711,56,0.0,Non-Binary,Tablet,Top,Education,Evening
User7110,44,0.0,Non-Binary,Desktop,Bottom,Social Media,Night
User7111,44,0.0,Non-Binary,Desktop,Side,Entertainment,Night
User7113,42,0.0,Non-Binary,Desktop,Bottom,News,Night
User712,32,0.0,Non-Binary,Mobile,Side,Social Media,Evening
User7120,42,0.0,Male,Desktop,Bottom,News,Morning
User7122,42,0.0,Female,Desktop,Side,Entertainment,Night
User7129,56,0.0,Male,Tablet,Side,News,Night
User7131,42,0.0,Female,Tablet,Bottom,Entertainment,Night
User7132,61,0.0,Male,Desktop,Bottom,News,Night
User7135,23,0.0,Male,Desktop,Top,News,Night
User7138,26,1.0,Male,Tablet,Top,Social Media,Night
User7139,42,0.0,Non-Binary,Desktop,Side,News,Afternoon
User714,32,0.0,Female,Desktop,Top,Social Media,Morning
User7144,42,0.0,Non-Binary,Mobile,Bottom,Education,Night
User7145,42,0.0,Non-Binary,Desktop,Side,Entertainment,Evening
User7147,49,0.0,Female,Tablet,Side,Entertainment,Morning
User7149,42,0.0,Non-Binary,Mobile,Top,Shopping,Evening
User715,42,0.0,Female,Mobile,Top,Social Media,Afternoon
User7151,39,1.0,Non-Binary,Tablet,Side,News,Morning
User7152,32,1.0,Non-Binary,Tablet,Side,News,Morning
User7154,44,0.0,Female,Desktop,Top,Shopping,Night
User7155,42,0.0,Male,Mobile,Top,Social Media,Morning
User7156,42,0.0,Male,Desktop,Top,Entertainment,Afternoon
User7157,42,0.0,Female,Mobile,Side,Social Media,Morning
User7159,60,0.0,Male,Desktop,Bottom,Entertainment,Evening
User7162,42,0.0,Female,Mobile,Bottom,Social Media,Morning
User7163,29,0.0,Female,Mobile,Bottom,Entertainment,Night
User7168,38,0.0,Female,Desktop,Top,Entertainment,Evening
User7169,42,0.0,Female,Mobile,Top,Social Media,Afternoon
User7171,45,0.0,Male,Desktop,Bottom,Entertainment,Night
User7172,42,0.0,Non-Binary,Tablet,Bottom,Entertainment,Morning
User7174,56,0.0,Male,Mobile,Side,Entertainment,Afternoon
User718,19,0.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
User7185,63,0.0,Female,Desktop,Side,Entertainment,Evening
User7188,24,0.0,Female,Tablet,Side,News,Morning
User7189,42,0.0,Non-Binary,Desktop,Bottom,Entertainment,Night
User719,42,0.0,Non-Binary,Desktop,Top,Social Media,Evening
User7195,43,0.0,Male,Desktop,Side,Social Media,Afternoon
User7196,20,0.0,Female,Tablet,Side,Education,Night
User7198,42,0.0,Male,Tablet,Bottom,Shopping,Afternoon
User72,24,0.0,Female,Mobile,Bottom,Education,Night
User7201,21,0.0,Female,Desktop,Bottom,Entertainment,Morning
User7205,42,0.0,Non-Binary,Tablet,Bottom,Shopping,Night
User7209,42,0.0,Female,Mobile,Top,Social Media,Morning
User7210,45,0.0,Female,Tablet,Side,Shopping,Morning
User7211,36,0.0,Female,Tablet,Bottom,Education,Morning
User7214,62,0.0,Non-Binary,Mobile,Side,Education,Night
User7218,59,0.0,Non-Binary,Mobile,Top,Education,Night
User7223,25,0.0,Male,Tablet,Side,Social Media,Evening
User7224,29,0.0,Non-Binary,Mobile,Bottom,Social Media,Night
